t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,0,0.0,1.0,0.14142628205128205,0,0
1,1786,0.03444953745784507,0.8068899074915691,0.14142628205128205,0,0
2,3583,0.46183454461133394,0.7378788349155221,0.14142628205128205,0,0
3,5379,0.052798129693743145,0.6008626938711663,0.14142628205128205,0,0
4,7173,0.022957338485007642,0.4852816227939346,0.14142628205128205,0,0
5,8967,0.03553097801497668,0.3953314938381431,0.14142628205128205,0,0
6,10760,0.8979798254516482,0.49586116016084414,0.41625250229074906,0,0
7,12558,0.07983747561455229,0.4126564232515858,0.41705570454086727,0,0
8,14357,0.1157743376931551,0.3532800061398997,0.4156481186360783,0,0
9,16151,0.06498328848323692,0.2956206626085671,0.4168551858772006,0,0
10,17954,0.057087767088355945,0.2479140835045249,0.4161675255257569,0,0
11,19747,0.9900097225795357,0.39633321131952703,0.7127405062092489,0,0
12,19747,0.0,0.31706656905562164,0.5919521660639571,0,0
13,21546,0.5500535075886571,0.36366395676222874,0.7106828585581777,0,0
14,23346,0.1442439303627326,0.3197799514823295,0.7089422398673382,0,0
15,25149,0.022872788958477473,0.26039851897755917,0.7107107662437775,0,0
16,25149,0.0,0.20831881518204734,0.6864302023057473,0,0
17,25149,0.0,0.1666550521456379,0.6210805542831876,0,0
18,26945,0.46227481874990384,0.2257790054664911,0.6914212108855116,0,0
19,26945,0.0,0.1806232043731929,0.6485678764928287,0,0
20,28738,0.5497635427389638,0.2544512720463471,0.8250313259836445,0,0
21,30534,0.7695124612700212,0.3574635098910819,0.9765353545598441,0,0
22,30534,0.0,0.2859708079128655,0.5435487382237733,0,0
23,32331,1.0,0.42877664633029244,0.823965656433533,0,0
24,32331,0.0,0.343021317064234,0.7745093779280343,0,0
25,32331,0.0,0.2744170536513872,0.7241112247861716,0,0
26,34131,0.985988901368811,0.416731423194872,0.964529283963668,0,0
27,34131,0.0,0.33338513855589763,0.8246616633106978,0,0
28,34131,0.0,0.2667081108447181,0.6052873423637118,0,0
29,35927,1.0,0.4133664886757745,0.8581033469830756,0,0
30,35927,0.0,0.33069319094061966,0.8222493556489722,0,0
31,35927,0.0,0.26455455275249573,0.7649071180136298,0,0
32,37729,0.36175351257899585,0.2839943447177958,0.8394294824839382,0,0
33,37729,0.0,0.22719547577423663,0.7880994470374406,0,0
34,39524,0.26465089713091544,0.2346865600455724,0.8260219888033575,0,0
35,39524,0.0,0.18774924803645793,0.6002302850461949,0,0
36,41326,0.048429123504952556,0.15988522313015685,0.6001404582865173,0,0
37,43125,0.3310754647556327,0.19412327145525202,0.6784138837804691,0,0
38,44926,0.7947270331689077,0.31424402379798316,0.8326865376171637,0,0
39,44926,0.0,0.2513952190383865,0.7570874939881944,0,0
40,46725,0.3813729626283955,0.2773907677563883,0.8414991905147122,0,0
41,48521,0.20734941393573963,0.2633824969922586,0.8828306208426258,0,0
42,48521,0.0,0.21070599759380687,0.6073256977614669,0,0
43,50323,1.0,0.3685647980750455,0.8470453884923197,0,0
44,50323,0.0,0.29485183846003643,0.6835645996422253,0,0
45,52120,0.17012127779297087,0.26990572632662335,0.7829803434540369,0,0
46,52120,0.0,0.2159245810612987,0.6640811877848898,0,0
47,53915,0.969867443885851,0.36671315362620915,0.8349015577481602,0,0
48,53915,0.0,0.2933705229009673,0.6867218623064296,0,0
49,55713,1.0,0.4346964183207739,0.9243814360332503,0,0
50,55713,0.0,0.3477571346566191,0.8617530640814202,0,0
51,55713,0.0,0.2782057077252953,0.5982380615444434,0,0
52,57513,1.0,0.42256456618023625,0.8151487365559407,0,0
53,57513,0.0,0.33805165294418904,0.7420514750912964,0,0
54,59311,0.48071051927302466,0.36658342620995615,0.8464472957743603,0,0
55,59311,0.0,0.29326674096796496,0.5958929384691805,0,0
56,61107,1.0,0.434613392774372,0.84313345398292,0,0
57,61107,0.0,0.3476907142194976,0.6713307065582158,0,0
58,62903,0.5692622070770158,0.39200501279100125,0.8066455715856532,0,0
59,62903,0.0,0.31360401023280104,0.772069630552545,0,0
60,62903,0.0,0.2508832081862408,0.7273931749456701,0,0
61,64701,0.03666283042195711,0.20803913263338408,0.7353773668827441,0,0
62,66498,0.48520190851634953,0.2634716878099772,0.8437921225393078,0,0
63,66498,0.0,0.21077735024798178,0.8156340059005063,0,0
64,66498,0.0,0.16862188019838542,0.6895658875610212,0,0
65,68298,0.6397556003802509,0.2628486242347585,0.8228556339607168,0,0
66,68298,0.0,0.21027889938780683,0.735778106856435,0,0
67,70098,0.05334686469022061,0.17889249244828961,0.7208311938270493,0,0
68,70098,0.0,0.1431139939586317,0.7036878026073706,0,0
69,71900,0.887107759551238,0.291912747077153,0.8820563129187735,0,0
70,71900,0.0,0.2335301976617224,0.7442135825364977,0,0
71,73696,0.35060996578438286,0.2569461512862545,0.8098135226076812,0,0
72,73696,0.0,0.20555692102900358,0.8100819339231672,0,0
73,73696,0.0,0.16444553682320287,0.7738132053812151,0,0
74,75496,0.08452846109038632,0.14846212167663958,0.7922980897761163,0,0
75,75496,0.0,0.11876969734131167,0.6762056324505201,0,0
76,77293,0.5236365987153867,0.1997430776161267,0.7861207588549611,0,0
77,77293,0.0,0.15979446209290138,0.7799574974170405,0,0
78,77293,0.0,0.1278355696743211,0.6067933840712586,0,0
79,79098,0.3704849098411558,0.17636543770768803,0.6140777972256617,0,0
80,80899,0.9069246464013945,0.32247727944642934,0.7099166734203959,0,0
81,80899,0.0,0.2579818235571435,0.6743184306391994,0,0
82,80899,0.0,0.2063854588457148,0.6209154469061111,0,0
83,82705,0.994100566067384,0.36392848029004865,0.7969033569903944,0,0
84,84506,0.07413457290303205,0.30596969881264535,0.8152554017134728,0,0
85,84506,0.0,0.24477575905011628,0.6592149957288552,0,0
86,84506,0.0,0.19582060724009304,0.6157532179009585,0,0
87,86306,1.0,0.35665648579207443,0.8764987992556258,0,0
88,86306,0.0,0.2853251886336596,0.8334130300240297,0,0
89,86306,0.0,0.22826015090692767,0.798406273693049,0,0
90,86306,0.0,0.18260812072554214,0.6589700735320737,0,0
91,88100,0.20578244216892025,0.18724298501421777,0.7269226834521895,0,0
92,89896,0.7170296437236403,0.29320031675610225,0.8419743409915442,0,0
93,89896,0.0,0.23456025340488182,0.7774300697420398,0,0
94,89896,0.0,0.18764820272390548,0.639413251793654,0,0
95,91692,1.0,0.3501185621791244,0.8881442024574974,0,0
96,91692,0.0,0.2800948497432995,0.8797251980806378,0,0
97,91692,0.0,0.2240758797946396,0.6225188189661728,0,0
98,93490,0.816375297138301,0.3425357632633719,0.7537078469707574,0,0
99,95283,0.3190799775687808,0.33784460612445366,0.8122886883264491,0,0
