t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,0,0.0,1.0,0.9967359689785631,0,0
1,0,0.0,0.8,0.9212521194700617,2,0
2,0,0.0,0.6400000000000001,0.9185661263052253,1,0
3,0,0.0,0.5120000000000001,0.9191054644770119,0,0
4,1795,0.015591091264326593,0.4127182182528655,0.9239117423032865,0,0
5,3594,0.02788983546141345,0.3357525416945751,0.9312235440586418,0,0
6,5390,0.016007135132861554,0.2718034603822324,0.9358232998138076,0,0
7,5390,0.0,0.21744276830578593,0.9337884075465883,0,0
8,7182,0.043882469975315454,0.18273070863969185,0.946757674584831,0,0
9,7182,0.0,0.1461845669117535,0.946269754283722,0,0
10,8979,0.017227717279483544,0.1203931969852995,0.9511117947093273,0,0
11,10779,0.0006564423927716346,0.09644584606679393,0.9515915258062942,0,0
12,12581,0.011982217432569024,0.07955312033994895,0.954453274239143,0,0
13,14383,0.012363024883288873,0.06611510124861693,0.9577566951964925,0,0
14,14383,0.0,0.052892080998893545,0.9577566951964925,0,0
15,16175,0.0012861453580379348,0.04257089387072242,0.9582255764258877,0,0
16,17973,0.015644320297911206,0.037185579156160185,0.9624122294627424,0,0
17,19770,0.0005423002037492978,0.02985692336567801,0.9624122294627424,0,0
18,21565,0.0013028109741112306,0.024146100887364658,0.9628737773707692,0,0
19,23359,0.004700131391955881,0.0202569069882829,0.9637947315807781,0,0
20,23359,0.0,0.01620552559062632,0.9633346103169346,0,0
21,25151,0.007168628571036159,0.014398146186708288,0.9647128521056778,0,0
22,26944,0.0029238164894351544,0.012103280247253663,0.9651708578521134,0,0
23,28737,0.00043504552630733995,0.0097696333030644,0.9651708578521134,0,0
24,28737,0.0,0.00781570664245152,0.9651708578521134,0,0
25,30524,0.00224310994529682,0.00670118730302058,0.9656281648871734,0,0
26,32311,0.007642225625399818,0.006889394967496428,0.9679043311154252,0,0
27,34101,3.09705622429865e-05,0.00551771008644574,0.9679043311154252,0,0
28,34101,0.0,0.004414168069156592,0.9679043311154252,0,0
29,35898,0.008376645269305288,0.005206663509186332,0.9697130105525079,0,0
30,35898,0.0,0.004165330807349066,0.9692618493350725,0,0
31,37687,0.0029933604501049256,0.003930936735900238,0.9701635044875301,0,0
32,37687,0.0,0.0031447493887201902,0.9692618493350725,0,0
33,39481,0.006350971185778119,0.0037859937481317762,0.9706133342070388,0,0
34,41274,0.0014527064121252627,0.0033193362809304738,0.9710625027644625,0,0
35,43062,0.0027001957397175154,0.003195508172687882,0.9715110131998428,0,0
36,44852,0.0001111348512449241,0.0025786335083992904,0.9715110131998428,0,0
37,46643,0.00579750422479311,0.0032224076516780545,0.9732985340579097,0,0
38,48429,0.005712972193279618,0.0037205205599983677,0.9746457292829225,0,0
39,48429,0.0,0.0029764164479986945,0.9742024243912621,0,0
40,50218,0.0048187984109668396,0.003344892840592324,0.9755304509775473,0,0
41,52004,0.00010734757088429539,0.0026973837866507183,0.9755304509775473,0,0
42,52004,0.0,0.0021579070293205748,0.9755304509775473,0,0
43,52004,0.0,0.00172632562345646,0.9742024243912621,0,0
44,53793,0.007571125527846947,0.0028952856043345573,0.9759718735757267,0,0
45,53793,0.0,0.0023162284834676457,0.9759718735757267,0,0
46,55581,0.0041855227197855095,0.0026900873307312187,0.976852856668964,0,0
47,57368,0.0015238103642861017,0.0024568319374421955,0.9772924228852451,0,0
48,57368,0.0,0.0019654655499537566,0.976852856668964,0,0
49,59154,0.003402261396490018,0.002252824719261009,0.9777313760084972,0,0
