t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,1040,0.0,0.0,0.35976373724718097,0,0
1,2080,0.0,0.0,0.35976373724718097,0,0
2,3120,0.0,0.0,0.2396131805157593,0,0
3,4160,0.0,0.0,0.24937779990044798,0,0
4,5200,0.0,0.0,0.66239002026692,0,0
5,6240,0.0,0.0,0.24956478487938324,0,0
6,7280,0.0,0.0,0.48461946356363833,0,0
7,8320,0.0,0.0,0.6648279000586513,0,0
8,9360,0.0,0.0,0.6657434165338773,0,0
9,10400,0.0,0.0,0.6642426795781429,0,0
10,11440,0.0,0.0,0.6650780840009912,0,0
11,12480,0.0,0.0,0.6638234105917321,0,0
12,13520,0.0,0.0,0.6643264077517587,0,0
13,14560,0.0,0.0,0.6646609027451812,0,0
14,15600,0.0,0.0,0.6646609027451812,0,0
15,16640,0.0,0.0,0.6653278942555906,0,0
16,17680,0.0,0.0,0.6637381790736424,0,0
17,18720,0.0,0.0,0.6650780840009912,0,0
18,19760,0.0,0.0,0.6647444222245239,0,0
19,20800,0.0,0.0,0.6650780840009912,0,0
20,21840,0.0,0.0,0.6649113362787039,0,0
21,22880,0.0,0.0,0.6654942272342688,0,0
22,23920,0.0,0.0,0.6654942272342688,0,0
23,24960,0.0,0.0,0.6650780840009912,0,0
24,26000,0.0,0.0,0.6647444222245239,0,0
25,27040,0.0,0.0,0.6649113362787039,0,0
26,28080,0.0,0.0,0.6645773415894515,0,0
27,29120,0.0,0.0,0.6653278942555906,0,0
28,30160,0.0,0.0,0.6657667042900423,0,0
29,31200,0.0,0.0,0.6655172666090667,0,0
30,32240,0.0,0.0,0.6650172715767273,0,0
31,33280,0.0,0.0,0.6651007079620791,0,0
32,34320,0.0,0.0,0.6656603947486558,0,0
33,35360,0.0,0.0,0.6646831094782292,0,0
34,36400,0.0,0.0,0.6658497674514683,0,0
35,37440,0.0,0.0,0.6645157780577774,0,0
36,38480,0.0,0.0,0.6657667042900423,0,0
37,39520,0.0,0.0,0.6656004538997348,0,0
38,40560,0.0,0.0,0.6654340378801469,0,0
39,41600,0.0,0.0,0.6652674559836392,0,0
40,42640,0.0,0.0,0.6657667042900423,0,0
41,43680,0.0,0.0,0.6657667042900423,0,0
42,44720,0.0,0.0,0.6653507676820047,0,0
43,45760,0.0,0.0,0.9991480637563648,0,0
44,46800,0.0,0.0,0.6655773316590636,0,0
45,47840,0.0,0.0,0.6648502739012553,0,0
46,48880,0.0,0.0,0.6641806132226126,0,0
47,49920,0.0,0.0,0.6648502739012553,0,0
48,50960,0.0,0.0,0.6643482793895291,0,0
49,52000,0.0,0.0,0.6648502739012553,0,0
