t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,1040,0.0,0.0,0.10265544041450778,0,0
1,2080,0.0,0.0,0.38513493879626604,0,0
2,3120,0.0,0.0,0.13862163754172394,0,0
3,4160,0.0,0.0,0.13862163754172394,0,0
4,5200,0.0,0.0,0.13862163754172394,0,0
5,6240,0.0,0.0,0.13862163754172394,0,0
6,7280,0.0,0.0,0.13862163754172394,0,0
7,8320,0.0,0.0,0.13862163754172394,0,0
8,9360,0.0,0.0,0.13862163754172394,0,0
9,10400,0.0,0.0,0.13862163754172394,0,0
10,11440,0.0,0.0,0.43175999810012344,0,0
11,12480,0.0,0.0,0.43761202594524395,0,0
12,13520,0.0,0.0,0.694060488270559,0,0
13,14560,0.0,0.0,0.4376625363240922,0,0
14,15600,0.0,0.0,0.6946454191440863,0,0
15,16640,0.0,0.0,0.7012347983485312,0,0
16,17680,0.0,0.0,0.6984372923055779,0,0
17,18720,0.0,0.0,0.672123891758566,0,0
18,19760,0.0,0.0,0.6956189268967559,0,0
19,20800,0.0,0.0,0.6979279725346351,0,0
20,21840,0.0,0.0,0.6991882806072571,0,0
21,22880,0.0,0.0,0.7016099598321144,0,0
22,23920,0.0,0.0,0.6990900247120788,0,0
23,24960,0.0,0.0,0.7132392483222654,0,0
24,26000,0.0,0.0,0.8635217409411639,0,0
25,27040,0.0,0.0,0.8688052612914507,0,0
26,28080,0.0,0.0,0.9711263230858455,0,0
27,29120,0.0,0.0,0.9943563983784213,0,0
28,30160,0.0,0.0,0.9943563983784213,0,0
29,31200,0.0,0.0,0.9943563983784213,0,0
30,32240,0.0,0.0,0.9943563983784213,0,0
31,33280,0.0,0.0,0.9949681865317428,0,0
32,34320,0.0,0.0,0.9949681865317428,0,0
33,35360,0.0,0.0,0.9945291067983943,0,0
34,36400,0.0,0.0,0.9945528553774142,0,0
35,37440,0.0,0.0,0.9943563983784213,0,0
36,38480,0.0,0.0,0.9947723700160056,0,0
37,39520,0.0,0.0,0.9951878390193748,0,0
38,40560,0.0,0.0,0.9943563983784213,0,0
39,41600,0.0,0.0,0.9932973527111122,0,0
40,42640,0.0,0.0,0.9076041096004281,0,0
41,43680,0.0,0.0,0.9927344652802075,0,0
42,44720,0.0,0.0,0.9941370213715576,0,0
43,45760,0.0,0.0,0.9929532433629917,0,0
44,46800,0.0,0.0,0.9932136491405474,0,0
45,47840,0.0,0.0,0.9951878390193748,0,0
46,48880,0.0,0.0,0.9947781979029806,0,0
47,49920,0.0,0.0,0.9957455607450773,0,0
48,50960,0.0,0.0,0.9943563983784213,0,0
49,52000,0.0,0.0,0.9951878390193748,0,0
