block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,FedAvg,5,27,0.4017866222933524,436800.0,6333600.0,0.0
homogeneous,,FedAvg,5,28,0.40187283254544115,452400.0,6786000.0,0.0
homogeneous,,FedAvg,5,29,0.3908028000227723,468000.0,7254000.0,0.0
homogeneous,,FedAvg,5,30,0.4022867744148447,483600.0,7737600.0,0.0
homogeneous,,FedAvg,5,31,0.40338016979718816,499200.0,8236800.0,0.0
homogeneous,,FedAvg,5,32,0.400311244556936,514800.0,8751600.0,0.0
homogeneous,,FedAvg,5,33,0.39946847789195755,530400.0,9282000.0,0.0
homogeneous,,FedAvg,5,34,0.3883781700490821,546000.0,9828000.0,0.0
homogeneous,,FedAvg,5,35,0.40450686689293325,561600.0,10389600.0,0.0
homogeneous,,FedAvg,5,36,0.4041747463004725,577200.0,10966800.0,0.0
homogeneous,,FedAvg,5,37,0.3921245550680032,592800.0,11559600.0,0.0
homogeneous,,FedAvg,5,38,0.39188150930076543,608400.0,12168000.0,0.0
homogeneous,,FedAvg,5,39,0.39171279095349115,624000.0,12792000.0,0.0
homogeneous,,FedAvg,5,40,0.39169914300714254,639600.0,13431600.0,0.0
homogeneous,,FedAvg,5,41,0.39134071611090426,655200.0,14086800.0,0.0
homogeneous,,FedAvg,5,42,0.3890904405385275,670800.0,14757600.0,0.0
homogeneous,,FedAvg,5,43,0.3887697629636983,686400.0,15444000.0,0.0
homogeneous,,FedAvg,5,44,0.3885796834602141,702000.0,16146000.0,0.0
homogeneous,,FedAvg,5,45,0.38831846831093597,717600.0,16863600.0,0.0
homogeneous,,FedAvg,5,46,0.3881588536154516,733200.0,17596800.0,0.0
homogeneous,,FedAvg,5,47,0.38810869817057353,748800.0,18345600.0,0.0
homogeneous,,FedAvg,5,48,0.3879273100321846,764400.0,19110000.0,0.0
homogeneous,,FedAvg,5,49,0.38750520701411423,780000.0,19890000.0,0.0
homogeneous,,FedAvg,3,0,0.27747839473952424,15600.0,15600.0,0.0
homogeneous,,FedAvg,3,1,0.3026748165301862,31200.0,46800.0,0.0
homogeneous,,FedAvg,3,2,0.29155838065346806,46800.0,93600.0,0.0
homogeneous,,FedAvg,3,3,0.3312182051686764,62400.0,156000.0,0.0
homogeneous,,FedAvg,3,4,0.3405522953501282,78000.0,234000.0,0.0
homogeneous,,FedAvg,3,5,0.3201872729866928,93600.0,327600.0,0.0
homogeneous,,FedAvg,3,6,0.3233684889094065,109200.0,436800.0,0.0
homogeneous,,FedAvg,3,7,0.31571248281496334,124800.0,561600.0,0.0
homogeneous,,FedAvg,3,8,0.3075716265685569,140400.0,702000.0,0.0
homogeneous,,FedAvg,3,9,0.3217545189631424,156000.0,858000.0,0.0
homogeneous,,FedAvg,3,10,0.3081079768329248,171600.0,1029600.0,0.0
homogeneous,,FedAvg,3,11,0.3300464836466014,187200.0,1216800.0,0.0
homogeneous,,FedAvg,3,12,0.35241676257800597,202800.0,1419600.0,0.0
homogeneous,,FedAvg,3,13,0.35348063914140476,218400.0,1638000.0,0.0
homogeneous,,FedAvg,3,14,0.3446950118677595,234000.0,1872000.0,0.0
homogeneous,,FedAvg,3,15,0.3524659527333147,249600.0,2121600.0,0.0
homogeneous,,FedAvg,3,16,0.35350625226988214,265200.0,2386800.0,0.0
homogeneous,,FedAvg,3,17,0.35583365571639247,280800.0,2667600.0,0.0
homogeneous,,FedAvg,3,18,0.3644741084079622,296400.0,2964000.0,0.0
homogeneous,,FedAvg,3,19,0.36480560274959345,312000.0,3276000.0,0.0
homogeneous,,FedAvg,3,20,0.3643948436438202,327600.0,3603600.0,0.0
homogeneous,,FedAvg,3,21,0.3450746315441282,343200.0,3946800.0,0.0
homogeneous,,FedAvg,3,22,0.33414954405362945,358800.0,4305600.0,0.0
homogeneous,,FedAvg,3,23,0.346051612992974,374400.0,4680000.0,0.0
homogeneous,,FedAvg,3,24,0.3399398599589512,390000.0,5070000.0,0.0
homogeneous,,FedAvg,3,25,0.33890123106060843,405600.0,5475600.0,0.0
homogeneous,,FedAvg,3,26,0.3517186710175602,421200.0,5896800.0,0.0
homogeneous,,FedAvg,3,27,0.3538835769259271,436800.0,6333600.0,0.0
homogeneous,,FedAvg,3,28,0.3459759805807273,452400.0,6786000.0,0.0
homogeneous,,FedAvg,3,29,0.34498010777842586,468000.0,7254000.0,0.0
homogeneous,,FedAvg,3,30,0.3544853371814388,483600.0,7737600.0,0.0
homogeneous,,FedAvg,3,31,0.35471151802137546,499200.0,8236800.0,0.0
homogeneous,,FedAvg,3,32,0.3551177902659193,514800.0,8751600.0,0.0
homogeneous,,FedAvg,3,33,0.3555043427281198,530400.0,9282000.0,0.0
homogeneous,,FedAvg,3,34,0.3635862975409333,546000.0,9828000.0,0.0
homogeneous,,FedAvg,3,35,0.3636941914097544,561600.0,10389600.0,0.0
homogeneous,,FedAvg,3,36,0.36378313447606325,577200.0,10966800.0,0.0
homogeneous,,FedAvg,3,37,0.3638275386797434,592800.0,11559600.0,0.0
homogeneous,,FedAvg,3,38,0.3638056640198621,608400.0,12168000.0,0.0
homogeneous,,FedAvg,3,39,0.36407758811117025,624000.0,12792000.0,0.0
homogeneous,,FedAvg,3,40,0.3752883399190452,639600.0,13431600.0,0.0
homogeneous,,FedAvg,3,41,0.36435225717962916,655200.0,14086800.0,0.0
homogeneous,,FedAvg,3,42,0.3644545709272046,670800.0,14757600.0,0.0
homogeneous,,FedAvg,3,43,0.364142798899907,686400.0,15444000.0,0.0
homogeneous,,FedAvg,3,44,0.36455033961443656,702000.0,16146000.0,0.0
homogeneous,,FedAvg,3,45,0.3644680642597799,717600.0,16863600.0,0.0
homogeneous,,FedAvg,3,46,0.37606857031225704,733200.0,17596800.0,0.0
homogeneous,,FedAvg,3,47,0.37619783974567156,748800.0,18345600.0,0.0
homogeneous,,FedAvg,3,48,0.36515409701304996,764400.0,19110000.0,0.0
homogeneous,,FedAvg,3,49,0.3762729295369349,780000.0,19890000.0,0.0
homogeneous,,FedAvg,1,0,0.28655832839408213,15600.0,15600.0,0.0
homogeneous,,FedAvg,1,1,0.2977006328003911,31200.0,46800.0,0.0
homogeneous,,FedAvg,1,2,0.2984241994599978,46800.0,93600.0,0.0
homogeneous,,FedAvg,1,3,0.32869127249229896,62400.0,156000.0,0.0
homogeneous,,FedAvg,1,4,0.3470131672948334,78000.0,234000.0,0.0
homogeneous,,FedAvg,1,5,0.3625531092496512,93600.0,327600.0,0.0
homogeneous,,FedAvg,1,6,0.3641403207985542,109200.0,436800.0,0.0
homogeneous,,FedAvg,1,7,0.374689083121351,124800.0,561600.0,0.0
homogeneous,,FedAvg,1,8,0.37123060890635085,140400.0,702000.0,0.0
homogeneous,,FedAvg,1,9,0.37832178324033827,156000.0,858000.0,0.0
homogeneous,,FedAvg,1,10,0.3810495824386186,171600.0,1029600.0,0.0
homogeneous,,FedAvg,1,11,0.37990339584399546,187200.0,1216800.0,0.0
homogeneous,,FedAvg,1,12,0.37920074872702986,202800.0,1419600.0,0.0
homogeneous,,FedAvg,1,13,0.370234381323277,218400.0,1638000.0,0.0
homogeneous,,FedAvg,1,14,0.3699735444653749,234000.0,1872000.0,0.0
homogeneous,,FedAvg,1,15,0.3707262775453445,249600.0,2121600.0,0.0
homogeneous,,FedAvg,1,16,0.3709399134614904,265200.0,2386800.0,0.0
homogeneous,,FedAvg,1,17,0.3573257670184642,280800.0,2667600.0,0.0
homogeneous,,FedAvg,1,18,0.3358383954812785,296400.0,2964000.0,0.0
homogeneous,,FedAvg,1,19,0.3515071188450754,312000.0,3276000.0,0.0
homogeneous,,FedAvg,1,20,0.3267384173154035,327600.0,3603600.0,0.0
homogeneous,,FedAvg,1,21,0.3389590898567787,343200.0,3946800.0,0.0
homogeneous,,FedAvg,1,22,0.3603442841059624,358800.0,4305600.0,0.0
homogeneous,,FedAvg,1,23,0.3605265583819302,374400.0,4680000.0,0.0
homogeneous,,FedAvg,1,24,0.3604071451694773,390000.0,5070000.0,0.0
homogeneous,,FedAvg,1,25,0.3604138894971097,405600.0,5475600.0,0.0
homogeneous,,FedAvg,1,26,0.35231821696098503,421200.0,5896800.0,0.0
homogeneous,,FedAvg,1,27,0.3549081390554377,436800.0,6333600.0,0.0
homogeneous,,FedAvg,1,28,0.3603510374427748,452400.0,6786000.0,0.0
homogeneous,,FedAvg,1,29,0.3609852860712553,468000.0,7254000.0,0.0
homogeneous,,FedAvg,1,30,0.3540511688764644,483600.0,7737600.0,0.0
homogeneous,,FedAvg,1,31,0.36244265893648314,499200.0,8236800.0,0.0
homogeneous,,FedAvg,1,32,0.3537112971011469,514800.0,8751600.0,0.0
homogeneous,,FedAvg,1,33,0.35270533832462103,530400.0,9282000.0,0.0
homogeneous,,FedAvg,1,34,0.3522017407381948,546000.0,9828000.0,0.0
homogeneous,,FedAvg,1,35,0.3523295395764386,561600.0,10389600.0,0.0
homogeneous,,FedAvg,1,36,0.3442121175477966,577200.0,10966800.0,0.0
homogeneous,,FedAvg,1,37,0.3521607791388008,592800.0,11559600.0,0.0
homogeneous,,FedAvg,1,38,0.3276194879465956,608400.0,12168000.0,0.0
homogeneous,,FedAvg,1,39,0.3534022224176373,624000.0,12792000.0,0.0
homogeneous,,FedAvg,1,40,0.34461277383774197,639600.0,13431600.0,0.0
homogeneous,,FedAvg,1,41,0.3447200307594912,655200.0,14086800.0,0.0
homogeneous,,FedAvg,1,42,0.34451809040299486,670800.0,14757600.0,0.0
homogeneous,,FedAvg,1,43,0.35210443556594745,686400.0,15444000.0,0.0
homogeneous,,FedAvg,1,44,0.3521553166761553,702000.0,16146000.0,0.0
homogeneous,,FedAvg,1,45,0.3522423132563214,717600.0,16863600.0,0.0
homogeneous,,FedAvg,1,46,0.35242459304354273,733200.0,17596800.0,0.0
homogeneous,,FedAvg,1,47,0.35250274427250977,748800.0,18345600.0,0.0
homogeneous,,FedAvg,1,48,0.352573576545795,764400.0,19110000.0,0.0
homogeneous,,FedAvg,1,49,0.3449190737418451,780000.0,19890000.0,0.0
homogeneous,,FedAvg,2,0,0.3348921601307352,15600.0,15600.0,0.0
homogeneous,,FedAvg,2,1,0.3114594841324953,31200.0,46800.0,0.0
homogeneous,,FedAvg,2,2,0.32213353453056753,46800.0,93600.0,0.0
homogeneous,,FedAvg,2,3,0.32074311096289565,62400.0,156000.0,0.0
homogeneous,,FedAvg,2,4,0.32209714289318214,78000.0,234000.0,0.0
homogeneous,,FedAvg,2,5,0.3312981121443964,93600.0,327600.0,0.0
homogeneous,,FedAvg,2,6,0.3323566273567163,109200.0,436800.0,0.0
homogeneous,,FedAvg,2,7,0.3347741218679668,124800.0,561600.0,0.0
homogeneous,,FedAvg,2,8,0.33239146615234993,140400.0,702000.0,0.0
homogeneous,,FedAvg,2,9,0.3622058671405425,156000.0,858000.0,0.0
homogeneous,,FedAvg,2,10,0.3609178350427698,171600.0,1029600.0,0.0
homogeneous,,FedAvg,2,11,0.3465462543051283,187200.0,1216800.0,0.0
homogeneous,,FedAvg,2,12,0.3611648291583587,202800.0,1419600.0,0.0
homogeneous,,FedAvg,2,13,0.36120184468922906,218400.0,1638000.0,0.0
homogeneous,,FedAvg,2,14,0.36011274961535394,234000.0,1872000.0,0.0
homogeneous,,FedAvg,2,15,0.38360261827181075,249600.0,2121600.0,0.0
homogeneous,,FedAvg,2,16,0.3617328304395676,265200.0,2386800.0,0.0
homogeneous,,FedAvg,2,17,0.36140432386312044,280800.0,2667600.0,0.0
homogeneous,,FedAvg,2,18,0.3619651031170465,296400.0,2964000.0,0.0
homogeneous,,FedAvg,2,19,0.36006950953288036,312000.0,3276000.0,0.0
homogeneous,,FedAvg,2,20,0.36202574688285105,327600.0,3603600.0,0.0
homogeneous,,FedAvg,2,21,0.3622788380538374,343200.0,3946800.0,0.0
homogeneous,,FedAvg,2,22,0.3650947433286813,358800.0,4305600.0,0.0
homogeneous,,FedAvg,2,23,0.362552112207244,374400.0,4680000.0,0.0
homogeneous,,FedAvg,2,24,0.36261144413158314,390000.0,5070000.0,0.0
homogeneous,,FedAvg,2,25,0.3605786504371856,405600.0,5475600.0,0.0
homogeneous,,FedAvg,2,26,0.3609684553183772,421200.0,5896800.0,0.0
homogeneous,,FedAvg,2,27,0.3611827734165759,436800.0,6333600.0,0.0
homogeneous,,FedAvg,2,28,0.3670780024441809,452400.0,6786000.0,0.0
homogeneous,,FedAvg,2,29,0.370682624237377,468000.0,7254000.0,0.0
homogeneous,,FedAvg,2,30,0.36642978700540046,483600.0,7737600.0,0.0
homogeneous,,FedAvg,2,31,0.37385791513383226,499200.0,8236800.0,0.0
