block,label,method,round,n,f1_mean,f1_std,f1_var,f1_sem,ci_low,ci_high,bytes_cum_mean,ref_bytes,comm_norm
heterogeneous,fast25,ASILO,45,8,0.3748113202683748,0.01486558457739898,0.0002209856048278024,0.005255777830490488,0.3645099957206135,0.38511264481613616,4709204.375,16863600.0,0.27925261361749565
heterogeneous,fast25,ASILO,46,8,0.3710519311571234,0.013400286723996136,0.0001795676842853071,0.004737716806190867,0.36176600621698934,0.3803378560972575,4908321.75,17596800.0,0.2789326326377523
heterogeneous,fast25,ASILO,47,8,0.37095071800443913,0.013386579004595094,0.0001792004974462662,0.004732870395519327,0.36167429202922124,0.380227143979657,5111942.125,18345600.0,0.2786467667996686
heterogeneous,fast25,ASILO,48,8,0.3699445683359488,0.019185217028507232,0.00036807255243092386,0.006782998529696544,0.3566498912177436,0.383239245454154,5319383.625,19110000.0,0.27835602433281004
heterogeneous,fast25,ASILO,49,8,0.3736113334574622,0.0122477043899665,0.00015000626282400467,0.004330217414056779,0.36512410732591094,0.3820985595890135,5530649.125,19890000.0,0.2780617961287079
heterogeneous,fast25,DFedSAM,0,8,0.30328775534385094,0.027929395176059444,0.0007800511149004926,0.00987453236171524,0.28393367191488905,0.32264183877281283,15600.0,15600.0,1.0
heterogeneous,fast25,DFedSAM,1,8,0.30665666365842137,0.02704329322977391,0.0007313397087115354,0.00956124801419469,0.2879166175505998,0.32539670976624296,46800.0,46800.0,1.0
heterogeneous,fast25,DFedSAM,2,8,0.3087143034939457,0.026130171633714772,0.0006827858696073922,0.009238410777884041,0.290607018369293,0.3268215886185984,93600.0,93600.0,1.0
heterogeneous,fast25,DFedSAM,3,8,0.32886196139641505,0.028269755728185103,0.0007991790889312544,0.009994867988943465,0.30927202013808586,0.34845190265474424,156000.0,156000.0,1.0
heterogeneous,fast25,DFedSAM,4,8,0.31789093208031605,0.02521064951874363,0.0006355768491569284,0.008913310616410495,0.30042084327215146,0.33536102088848063,234000.0,234000.0,1.0
heterogeneous,fast25,DFedSAM,5,8,0.32695686160844784,0.015972883488456335,0.000255133006935801,0.005647267114895055,0.3158882180632535,0.33802550515364216,327600.0,327600.0,1.0
heterogeneous,fast25,DFedSAM,6,8,0.33465408637673455,0.015490531045758408,0.00023995655207960506,0.005476729773318255,0.32391969602103077,0.34538847673243833,436800.0,436800.0,1.0
heterogeneous,fast25,DFedSAM,7,8,0.34042589364406606,0.030977545408652066,0.0009596083195451007,0.010952216211486038,0.31895954986955344,0.3618922374185787,561600.0,561600.0,1.0
heterogeneous,fast25,DFedSAM,8,8,0.34190622096316836,0.02188804709162339,0.0004790866054851231,0.0077385932627086935,0.3267385781682593,0.3570738637580774,702000.0,702000.0,1.0
heterogeneous,fast25,DFedSAM,9,8,0.35076960968510823,0.018844262431591458,0.0003551062265906892,0.006662452875918609,0.33771120204830773,0.3638280173219087,858000.0,858000.0,1.0
heterogeneous,fast25,DFedSAM,10,8,0.3501429783692671,0.02077160397572665,0.0004314595317244231,0.007343871013678881,0.3357489911824565,0.36453696555607773,1029600.0,1029600.0,1.0
heterogeneous,fast25,DFedSAM,11,8,0.3501642071761275,0.014152765366561829,0.00020030076752095198,0.005003758181618991,0.3403568411401543,0.3599715732121007,1216800.0,1216800.0,1.0
heterogeneous,fast25,DFedSAM,12,8,0.3505072726621079,0.016026385640956757,0.00025684503671266493,0.005666182982315618,0.3394015540167693,0.3616129913074465,1419600.0,1419600.0,1.0
heterogeneous,fast25,DFedSAM,13,8,0.34722415442502647,0.01682329554734237,0.00028302327307322964,0.005947933181715621,0.33556620538886384,0.3588821034611891,1638000.0,1638000.0,1.0
heterogeneous,fast25,DFedSAM,14,8,0.34659236163660434,0.018186098957566333,0.00033073419529439525,0.006429756948112378,0.33399003801830407,0.3591946852549046,1872000.0,1872000.0,1.0
heterogeneous,fast25,DFedSAM,15,8,0.34271149878870993,0.01722161612243153,0.00029658406186839356,0.0060887607715814545,0.3307775276764103,0.3546454699010096,2121600.0,2121600.0,1.0
heterogeneous,fast25,DFedSAM,16,8,0.3433587826193307,0.020261777416741903,0.0004105396240855922,0.007163620105135323,0.3293180872132655,0.35739947802539596,2386800.0,2386800.0,1.0
heterogeneous,fast25,DFedSAM,17,8,0.342355024374247,0.020486187600780484,0.00041968388241437205,0.007242961086585824,0.3281588206445388,0.3565512281039552,2667600.0,2667600.0,1.0
heterogeneous,fast25,DFedSAM,18,8,0.3518788092413242,0.01946096783910248,0.0003787292692345811,0.006880491163741338,0.33839304656039115,0.36536457192225724,2964000.0,2964000.0,1.0
heterogeneous,fast25,DFedSAM,19,8,0.34740178627947516,0.016612540035075108,0.00027597648641697326,0.005873419855767307,0.33588988336217124,0.3589136891967791,3276000.0,3276000.0,1.0
heterogeneous,fast25,DFedSAM,20,8,0.35228357684713163,0.02177867448028214,0.0004743106621180925,0.007699924205130953,0.33719172540507497,0.3673754282891883,3603600.0,3603600.0,1.0
heterogeneous,fast25,DFedSAM,21,8,0.34567629564741215,0.020257157673269768,0.00041035243699971225,0.0071619867791670785,0.33163880156024467,0.3597137897345796,3946800.0,3946800.0,1.0
heterogeneous,fast25,DFedSAM,22,8,0.34072768495697126,0.015431452279357384,0.0002381297194500842,0.005455842275145105,0.33003423409768684,0.35142113581625567,4305600.0,4305600.0,1.0
heterogeneous,fast25,DFedSAM,23,8,0.3468654234710985,0.016489313446199954,0.0002718974579270306,0.005829852677459253,0.3354389122232784,0.3582919347189186,4680000.0,4680000.0,1.0
heterogeneous,fast25,DFedSAM,24,8,0.341156372143416,0.021796252182159293,0.00047507660918828375,0.00770613886122846,0.3260523399754082,0.35626040431142375,5070000.0,5070000.0,1.0
heterogeneous,fast25,DFedSAM,25,8,0.3444219723790476,0.018588513005891313,0.0003455328157701905,0.006572031799320041,0.3315407900523803,0.3573031547057149,5475600.0,5475600.0,1.0
heterogeneous,fast25,DFedSAM,26,8,0.34646273612798495,0.01586433740844566,0.0002516772014090083,0.005608890280271672,0.3354693111786525,0.3574561610773174,5896800.0,5896800.0,1.0
heterogeneous,fast25,DFedSAM,27,8,0.348774334896355,0.01896729130487966,0.0003597581394441636,0.006705950151210524,0.33563067259998236,0.36191799719272766,6333600.0,6333600.0,1.0
heterogeneous,fast25,DFedSAM,28,8,0.34756944191642736,0.01695581587214971,0.000287499691890244,0.005994786191873777,0.33581966098035476,0.35931922285249995,6786000.0,6786000.0,1.0
heterogeneous,fast25,DFedSAM,29,8,0.34514644604071565,0.013043542895315799,0.00017013401126194326,0.004611588815987707,0.3361077319613797,0.3541851601200516,7254000.0,7254000.0,1.0
heterogeneous,fast25,DFedSAM,30,8,0.35095999259384875,0.011705704429919713,0.000137023516200642,0.004138591490480819,0.34284835327250635,0.35907163191519115,7737600.0,7737600.0,1.0
heterogeneous,fast25,DFedSAM,31,8,0.3449855252306013,0.019559312999544484,0.0003825667250141498,0.006915261428664048,0.3314316128304197,0.35853943763078283,8236800.0,8236800.0,1.0
heterogeneous,fast25,DFedSAM,32,8,0.3488765091651598,0.01952898826281648,0.0003813813825692239,0.006904540015175014,0.33534361073541674,0.3624094075949028,8751600.0,8751600.0,1.0
heterogeneous,fast25,DFedSAM,33,8,0.34713868212036525,0.018228745965641557,0.00033228717947989336,0.006444834942416032,0.3345068056332298,0.3597705586075007,9282000.0,9282000.0,1.0
heterogeneous,fast25,DFedSAM,34,8,0.34940289112136025,0.016579898042560576,0.000274893019101704,0.0058618791686380735,0.33791360795082964,0.36089217429189085,9828000.0,9828000.0,1.0
heterogeneous,fast25,DFedSAM,35,8,0.34563873116947474,0.02367589843346382,0.0005605481666316946,0.008370694166493112,0.32923217060314824,0.36204529173580124,10389600.0,10389600.0,1.0
heterogeneous,fast25,DFedSAM,36,8,0.3527134658398099,0.01550090024882896,0.00024027790852414573,0.0054803958402216,0.34197188999297556,0.3634550416866442,10966800.0,10966800.0,1.0
heterogeneous,fast25,DFedSAM,37,8,0.3566894753676076,0.013293558873346895,0.00017671870751913998,0.004699982812723095,0.34747750905467034,0.36590144168054484,11559600.0,11559600.0,1.0
heterogeneous,fast25,DFedSAM,38,8,0.3562757592015318,0.01423236858817041,0.0002025603156295398,0.005031902170520853,0.34641323094731097,0.36613828745575266,12168000.0,12168000.0,1.0
heterogeneous,fast25,DFedSAM,39,8,0.3505156543029674,0.016344828790740867,0.00026715342819863156,0.005778769637632992,0.33918926581320674,0.361842042792728,12792000.0,12792000.0,1.0
heterogeneous,fast25,DFedSAM,40,8,0.35594683851041614,0.013012543606822826,0.0001693262911194656,0.004600628912435038,0.34692960584204346,0.3649640711787888,13431600.0,13431600.0,1.0
heterogeneous,fast25,DFedSAM,41,8,0.360639487697275,0.013034865224054351,0.00016990771140926148,0.004608520795890769,0.3516067869373291,0.3696721884572209,14086800.0,14086800.0,1.0
heterogeneous,fast25,DFedSAM,42,8,0.35331768232795435,0.017364092915920965,0.00030151172279273665,0.006139133925000502,0.3412849798349534,0.36535038482095533,14757600.0,14757600.0,1.0
heterogeneous,fast25,DFedSAM,43,8,0.35017685274981447,0.019846282325542527,0.00039387492214514166,0.007016720406866922,0.3364240807523553,0.36392962474727364,15444000.0,15444000.0,1.0
heterogeneous,fast25,DFedSAM,44,8,0.3513065748959334,0.021660590975348195,0.00046918120140133565,0.00765817538158842,0.3362965511480201,0.36631659864384675,16146000.0,16146000.0,1.0
heterogeneous,fast25,DFedSAM,45,8,0.3519385891057293,0.021882513484526744,0.0004788443964004948,0.007736636837157464,0.33677478090490065,0.3671023973065579,16863600.0,16863600.0,1.0
heterogeneous,fast25,DFedSAM,46,8,0.34846323425935055,0.017402008163346864,0.0003028298881171909,0.006152538989283112,0.33640425784035566,0.36052221067834544,17596800.0,17596800.0,1.0
heterogeneous,fast25,DFedSAM,47,8,0.35211622717440677,0.017432975441029643,0.0003039086327275427,0.006163487575305302,0.3400357915268084,0.36419666282200513,18345600.0,18345600.0,1.0
heterogeneous,fast25,DFedSAM,48,8,0.35279562244449303,0.01794655547975163,0.00032207885358780325,0.006345065539336486,0.3403592939873935,0.36523195090159255,19110000.0,19110000.0,1.0
heterogeneous,fast25,DFedSAM,49,8,0.35661017685332796,0.020365843733006973,0.0004147675909572594,0.0072004131040973906,0.3424973671692971,0.37072298653735886,19890000.0,19890000.0,1.0
heterogeneous,fast25,DeceFL,0,8,0.30039370107222374,0.026649636178298488,0.0007102031084356757,0.009422069228914604,0.2819264453835511,0.3188609567608964,62400.0,15600.0,4.0
heterogeneous,fast25,DeceFL,1,8,0.31691878752109914,0.025883311837952165,0.0006699458317006747,0.009151132660091007,0.2989825675073208,0.3348550075348775,187200.0,46800.0,4.0
heterogeneous,fast25,DeceFL,2,8,0.32252168990525865,0.025896893734946344,0.0006706491051191033,0.009155934585823988,0.30457605811704364,0.34046732169347366,374400.0,93600.0,4.0
heterogeneous,fast25,DeceFL,3,8,0.33654772212950357,0.03402444412330936,0.0011576627979002006,0.01202945758284741,0.31296998526712266,0.3601254589918845,624000.0,156000.0,4.0
heterogeneous,fast25,DeceFL,4,8,0.34056622517032037,0.04411692306520548,0.0019463029007412596,0.015597687732246,0.3099947572151182,0.3711376931255225,936000.0,234000.0,4.0
heterogeneous,fast25,DeceFL,5,8,0.3488994916715951,0.0505391992785439,0.0025542106637163726,0.01786830526279833,0.3138776133565104,0.38392136998667986,1310400.0,327600.0,4.0
heterogeneous,fast25,DeceFL,6,8,0.3559681462107983,0.053861921332843815,0.0029011065696654555,0.01904306491109511,0.3186437389850519,0.39329255343654473,1747200.0,436800.0,4.0
heterogeneous,fast25,DeceFL,7,8,0.3470622291908153,0.05144280012702155,0.002646361684908688,0.018187776406520563,0.311414187434035,0.38271027094759563,2246400.0,561600.0,4.0
heterogeneous,fast25,DeceFL,8,8,0.35512383646377854,0.05283505737851464,0.0027915432881909343,0.018680013678364017,0.31851100965418505,0.39173666327337203,2808000.0,702000.0,4.0
heterogeneous,fast25,DeceFL,9,8,0.35449001366539024,0.04964012637159029,0.002464142146187454,0.01755043498815433,0.32009116108860775,0.3888888662421727,3432000.0,858000.0,4.0
heterogeneous,fast25,DeceFL,10,8,0.348830726169829,0.0444529882908832,0.0019760681679893985,0.01571650473224485,0.3180263768946291,0.37963507544502895,4118400.0,1029600.0,4.0
heterogeneous,fast25,DeceFL,11,8,0.3612516020324966,0.040833829774643025,0.0016674016540645232,0.014436938967733617,0.3329552016557387,0.3895480024092545,4867200.0,1216800.0,4.0
heterogeneous,fast25,DeceFL,12,8,0.3628040962414498,0.04783102612923843,0.0022878070605758896,0.016910821463547717,0.3296588861728963,0.39594930631000336,5678400.0,1419600.0,4.0
heterogeneous,fast25,DeceFL,13,8,0.36530858432703844,0.04709181322413585,0.0022176388727368963,0.016649470234578398,0.3326756226672648,0.3979415459868121,6552000.0,1638000.0,4.0
heterogeneous,fast25,DeceFL,14,8,0.3612852941466597,0.04106823977930914,0.0016866003185708293,0.014519815419672306,0.332826455924102,0.38974413236921746,7488000.0,1872000.0,4.0
heterogeneous,fast25,DeceFL,15,8,0.36208607999265074,0.03877094743920688,0.0015031863653337425,0.013707599923645196,0.33521918414230617,0.3889529758429953,8486400.0,2121600.0,4.0
heterogeneous,fast25,DeceFL,16,8,0.3707928609642478,0.049698612362722834,0.002469952070780187,0.01757111290862145,0.3363534796633498,0.4052322422651458,9547200.0,2386800.0,4.0
heterogeneous,fast25,DeceFL,17,8,0.3670534345567589,0.0523609463662719,0.0027416687043716023,0.018512390122467987,0.3307691499167216,0.4033377191967961,10670400.0,2667600.0,4.0
heterogeneous,fast25,DeceFL,18,8,0.36488741354233156,0.04167237325179244,0.001736586692436706,0.014733408857239665,0.3360099321821418,0.3937648949025213,11856000.0,2964000.0,4.0
heterogeneous,fast25,DeceFL,19,8,0.3754517020950538,0.033720543414696116,0.0011370750481824055,0.011922012456913501,0.3520845576795033,0.3988188465106043,13104000.0,3276000.0,4.0
heterogeneous,fast25,DeceFL,20,8,0.3683087852314991,0.037299792476786685,0.0013912745188113527,0.013187468098593415,0.34246134775825604,0.3941562227047422,14414400.0,3603600.0,4.0
heterogeneous,fast25,DeceFL,21,8,0.36255742377468086,0.03467564369183337,0.0012024002654429833,0.012259691398251952,0.33852842863410704,0.3865864189152547,15787200.0,3946800.0,4.0
heterogeneous,fast25,DeceFL,22,8,0.367268195843801,0.03202625565558435,0.0010256810513168484,0.011322991275038856,0.34507513294472486,0.3894612587428771,17222400.0,4305600.0,4.0
heterogeneous,fast25,DeceFL,23,8,0.3612469452824635,0.024903330118367085,0.0006201758509843692,0.008804656800412276,0.3439898179536554,0.37850407261127156,18720000.0,4680000.0,4.0
heterogeneous,fast25,DeceFL,24,8,0.3564118477746434,0.03145162439635816,0.0009892046771695917,0.011119828444998554,0.3346169840224462,0.3782067115268406,20280000.0,5070000.0,4.0
heterogeneous,fast25,DeceFL,25,8,0.36823069760660465,0.033300194330926854,0.001108902942477493,0.011773396613114101,0.345154840244901,0.3913065549683083,21902400.0,5475600.0,4.0
heterogeneous,fast25,DeceFL,26,8,0.35849150875789065,0.03208533495198058,0.0010294687189807865,0.011343878960593606,0.33625750599512716,0.38072551152065415,23587200.0,5896800.0,4.0
heterogeneous,fast25,DeceFL,27,8,0.35958556139665876,0.02866858939998913,0.0008218880181851691,0.010135876985892543,0.3397192425043094,0.3794518802890081,25334400.0,6333600.0,4.0
heterogeneous,fast25,DeceFL,28,8,0.359877546089657,0.0284456900400727,0.0008091572818558913,0.010057070161433021,0.34016568857324825,0.37958940360606575,27144000.0,6786000.0,4.0
heterogeneous,fast25,DeceFL,29,8,0.36654199789062025,0.026140921149906748,0.0006833477585656419,0.009242211305780951,0.34842726373128957,0.38465673204995093,29016000.0,7254000.0,4.0
heterogeneous,fast25,DeceFL,30,8,0.3644091953767719,0.023877220329635712,0.0005701216506699689,0.00844187220548535,0.3478631258540206,0.3809552648995232,30950400.0,7737600.0,4.0
heterogeneous,fast25,DeceFL,31,8,0.36012890909433426,0.020260582139796385,0.0004104911886434363,0.007163197510918537,0.34608904197293394,0.3741687762157346,32947200.0,8236800.0,4.0
heterogeneous,fast25,DeceFL,32,8,0.3516921085788628,0.02096853719472876,0.00043967955208672345,0.007413497420977525,0.33716165363374684,0.36622256352397875,35006400.0,8751600.0,4.0
heterogeneous,fast25,DeceFL,33,8,0.35591295846881943,0.028940025637138992,0.0008375250838782621,0.010231844187866757,0.3358585438606006,0.37596737307703826,37128000.0,9282000.0,4.0
heterogeneous,fast25,DeceFL,34,8,0.36012319492223654,0.031989560736824206,0.0010233319961349648,0.011310017662093661,0.33795556030453294,0.38229082953994015,39312000.0,9828000.0,4.0
heterogeneous,fast25,DeceFL,35,8,0.35770983925317423,0.0401224359700371,0.0016098098681697267,0.014185423276068141,0.3299064096320807,0.3855132688742678,41558400.0,10389600.0,4.0
heterogeneous,fast25,DeceFL,36,8,0.35556587035170617,0.03433648061065236,0.0011789939007257053,0.012139779140936344,0.33177190323547096,0.3793598374679414,43867200.0,10966800.0,4.0
heterogeneous,fast25,DeceFL,37,8,0.3537144048480255,0.03697787741148495,0.0013673634178588089,0.013073653935772932,0.32809004313391055,0.3793387665621405,46238400.0,11559600.0,4.0
heterogeneous,fast25,DeceFL,38,8,0.3550600980866798,0.03695426665455748,0.0013656178239761386,0.01306530627260675,0.3294520977923706,0.38066809838098903,48672000.0,12168000.0,4.0
heterogeneous,fast25,DeceFL,39,8,0.36075403409009993,0.03996935312148623,0.001597549188950061,0.014131300315921306,0.3330566854708942,0.3884513827093057,51168000.0,12792000.0,4.0
heterogeneous,fast25,DeceFL,40,8,0.360507045864788,0.04224734548256939,0.0017848382003235765,0.014936692238927836,0.33123112907648944,0.38978296265308654,53726400.0,13431600.0,4.0
heterogeneous,fast25,DeceFL,41,8,0.3634791586130732,0.04328114439657142,0.0018732574602768658,0.015302195350164896,0.33348685572675,0.39347146149939644,56347200.0,14086800.0,4.0
heterogeneous,fast25,DeceFL,42,8,0.36380936020325,0.041833571638408194,0.0017500477160258304,0.01479040109338583,0.33482017406021375,0.39279854634628625,59030400.0,14757600.0,4.0
heterogeneous,fast25,DeceFL,43,8,0.36540256754733,0.03987335652493892,0.001589884560564889,0.01409736039372659,0.3377717411756259,0.39303339391903414,61776000.0,15444000.0,4.0
heterogeneous,fast25,DeceFL,44,8,0.3654817890094722,0.03962279305897871,0.0015699657297946511,0.014008772830777554,0.33802459426114817,0.39293898375779623,64584000.0,16146000.0,4.0
heterogeneous,fast25,DeceFL,45,8,0.36410141915129685,0.04182438685698268,0.0017492793359625454,0.01478715378277098,0.3351185977370657,0.393084240565528,67454400.0,16863600.0,4.0
heterogeneous,fast25,DeceFL,46,8,0.36839352818694904,0.03917763074312538,0.0015348867506446828,0.013851384184643257,0.34124481518504823,0.39554224118884984,70387200.0,17596800.0,4.0
heterogeneous,fast25,DeceFL,47,8,0.36463659370595525,0.04082793934586876,0.0016669206312299382,0.014434856386668426,0.33634427518808513,0.39292891222382537,73382400.0,18345600.0,4.0
