t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,4160,0.0,0.0,0.14205682272909165,0,0
1,8320,0.0,0.0,0.14205682272909165,0,0
2,12480,0.0,0.0,0.14205682272909165,0,0
3,16640,0.0,0.0,0.14205682272909165,0,0
4,20800,0.0,0.0,0.14205682272909165,0,0
5,24960,0.0,0.0,0.14205682272909165,0,0
6,29120,0.0,0.0,0.14205682272909165,0,0
7,33280,0.0,0.0,0.14205682272909165,0,0
8,37440,0.0,0.0,0.14205682272909165,0,0
9,41600,0.0,0.0,0.14205682272909165,0,0
10,45760,0.0,0.0,0.14205682272909165,0,0
11,49920,0.0,0.0,0.40171029838186406,0,0
12,54080,0.0,0.0,0.40017567885197847,0,0
13,58240,0.0,0.0,0.41703542715461484,0,0
14,62400,0.0,0.0,0.41703542715461484,0,0
15,66560,0.0,0.0,0.41683246609844005,0,0
16,70720,0.0,0.0,0.41683246609844005,0,0
17,74880,0.0,0.0,0.41671011811102343,0,0
18,79040,0.0,0.0,0.41671011811102343,0,0
19,83200,0.0,0.0,0.41671011811102343,0,0
20,87360,0.0,0.0,0.41671011811102343,0,0
21,91520,0.0,0.0,0.6673886634745722,0,0
22,95680,0.0,0.0,0.4131841646131834,0,0
23,99840,0.0,0.0,0.6614333780300008,0,0
24,104000,0.0,0.0,0.6631144767010686,0,0
25,108160,0.0,0.0,0.5333575818453227,0,0
26,112320,0.0,0.0,0.6741357807888627,0,0
27,116480,0.0,0.0,0.3970211691619372,0,0
28,120640,0.0,0.0,0.6816307324198131,0,0
29,124800,0.0,0.0,0.41111508135932984,0,0
30,128960,0.0,0.0,0.6391882199000675,0,0
31,133120,0.0,0.0,0.4785308294149304,0,0
32,137280,0.0,0.0,0.6995698235364565,0,0
33,141440,0.0,0.0,0.566471026086632,0,0
34,145600,0.0,0.0,0.38097597787686666,0,0
35,149760,0.0,0.0,0.6978321137049268,0,0
36,153920,0.0,0.0,0.5132873554499521,0,0
37,158080,0.0,0.0,0.6989526916299345,0,0
38,162240,0.0,0.0,0.5671251980268233,0,0
39,166400,0.0,0.0,0.626332622339476,0,0
40,170560,0.0,0.0,0.5430794116677533,0,0
41,174720,0.0,0.0,0.6711797874316517,0,0
42,178880,0.0,0.0,0.6167252777164233,0,0
43,183040,0.0,0.0,0.5657855206129108,0,0
44,187200,0.0,0.0,0.5815895777305737,0,0
45,191360,0.0,0.0,0.6957404444444497,0,0
46,195520,0.0,0.0,0.4995193133837392,0,0
47,199680,0.0,0.0,0.6569071644070544,0,0
48,203840,0.0,0.0,0.5504621176306356,0,0
49,208000,0.0,0.0,0.6562015576812161,0,0
