t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,4160,0.0,0.0,0.3641628959276018,0,0
1,8320,0.0,0.0,0.3641628959276018,0,0
2,12480,0.0,0.0,0.2416984213391399,0,0
3,16640,0.0,0.0,0.23913837166849217,0,0
4,20800,0.0,0.0,0.2371783116327404,0,0
5,24960,0.0,0.0,0.2367052199987761,0,0
6,29120,0.0,0.0,0.2367052199987761,0,0
7,33280,0.0,0.0,0.23866959064327486,0,0
8,37440,0.0,0.0,0.23906031282332177,0,0
9,41600,0.0,0.0,0.23906031282332177,0,0
10,45760,0.0,0.0,0.23882596516867616,0,0
11,49920,0.0,0.0,0.2378860002441108,0,0
12,54080,0.0,0.0,0.23646828312515308,0,0
13,58240,0.0,0.0,0.23638924612652337,0,0
14,62400,0.0,0.0,0.23694189602446483,0,0
15,66560,0.0,0.0,0.23765036331440434,0,0
16,70720,0.0,0.0,0.23859136050691523,0,0
17,74880,0.0,0.0,0.23906031282332177,0,0
18,79040,0.0,0.0,0.239294403892944,0,0
19,83200,0.0,0.0,0.24030584380120154,0,0
20,87360,0.0,0.0,0.24192963365977513,0,0
21,91520,0.0,0.0,0.3641628959276018,0,0
22,95680,0.0,0.0,0.24239130434782608,0,0
23,99840,0.0,0.0,0.24154413989229748,0,0
24,104000,0.0,0.0,0.24030584380120154,0,0
25,108160,0.0,0.0,0.239294403892944,0,0
26,112320,0.0,0.0,0.23898222546871195,0,0
27,116480,0.0,0.0,0.23819978046103185,0,0
28,120640,0.0,0.0,0.2371783116327404,0,0
29,124800,0.0,0.0,0.23654729109274564,0,0
30,128960,0.0,0.0,0.23535911602209944,0,0
31,133120,0.0,0.0,0.23416435826408125,0,0
32,137280,0.0,0.0,0.23400455693084551,0,0
33,141440,0.0,0.0,0.23392461197339245,0,0
34,145600,0.0,0.0,0.23328398716999754,0,0
35,149760,0.0,0.0,0.23280227244658516,0,0
36,153920,0.0,0.0,0.2326414628119595,0,0
37,158080,0.0,0.0,0.2324805339265851,0,0
38,162240,0.0,0.0,0.2324000247234069,0,0
39,166400,0.0,0.0,0.23231948565776459,0,0
40,170560,0.0,0.0,0.23223891671304023,0,0
41,174720,0.0,0.0,0.23207768911981197,0,0
42,178880,0.0,0.0,0.23183562322069562,0,0
43,183040,0.0,0.0,0.23151244890375325,0,0
44,187200,0.0,0.0,0.2298893447718513,0,0
45,191360,0.0,0.0,0.2284181636726547,0,0
46,195520,0.0,0.0,0.22552897595278457,0,0
47,199680,0.0,0.0,0.2215041500348476,0,0
48,203840,0.0,0.0,0.21602206401128857,0,0
49,208000,0.0,0.0,0.20978020548836,0,0
