t,agent,neighbor,tau,score,contacts,reputation,self_p
4,S3,S15,0.985074875,1.2074204461051268,1,1.0,0.5739502705019657
4,S3,S17,0.995,1.2173455711051266,1,1.0,0.5739502705019657
4,S3,S7,0.995,1.2173455711051266,1,0.0,0.5739502705019657
4,S6,S16,0.985074875,1.2074204461051268,1,1.0,0.4162636925178353
4,S6,S9,0.985074875,1.2074204461051268,1,0.0,0.4162636925178353
4,S11,S4,0.995,1.2173455711051266,1,0.0,0.5258346104200707
4,S7,S2,0.985074875,1.2074204461051268,1,0.0,0.6018244516892731
4,S14,S16,0.995,1.2173455711051266,1,1.0,0.48797379026937315
4,S8,S11,0.985074875,1.2074204461051268,1,0.0,0.41599817824563684
4,S8,S14,0.995,1.2173455711051266,1,1.0,0.41599817824563684
4,S8,S6,1.0234285714285714,1.2457741425336981,1,0.0,0.41599817824563684
4,S9,S10,0.985074875,1.1890082730337619,2,1.0,0.6133283594426562
4,S9,S8,0.995,1.2173455711051266,1,0.0,0.6133283594426562
4,S15,S14,0.985074875,1.2074204461051268,1,1.0,0.5083885239130368
4,S15,S11,0.995,1.2173455711051266,1,1.0,0.5083885239130368
4,S15,S2,0.995,1.2173455711051266,1,1.0,0.5083885239130368
4,S10,S13,1.0,1.2223455711051268,1,1.0,0.43849643145625583
4,S2,S7,0.985074875,1.2074204461051268,1,0.0,0.4481267323293087
4,S2,S3,0.995,1.2173455711051266,1,0.0,0.4481267323293087
4,S5,S15,0.995,1.2173455711051266,1,0.0,0.6400223867904968
4,S13,S8,0.985074875,1.2074204461051268,1,0.5,0.4150450282056187
4,S17,S5,0.985074875,1.2074204461051268,1,1.0,0.468273427601434
4,S17,S3,0.985074875,1.2074204461051268,1,1.0,0.468273427601434
4,S16,S4,0.985074875,1.2074204461051268,1,0.0,0.4341318581542532
4,S16,S17,0.985074875,1.2074204461051268,1,0.0,0.4341318581542532
4,S16,S9,0.995,1.2173455711051266,1,1.0,0.4341318581542532
4,S16,S5,0.995,1.2173455711051266,1,0.0,0.4341318581542532
5,S11,S4,0.990025,1.1939583980337618,2,0.0,0.4206676883360566
5,S2,S7,0.9801495006250001,1.2024950717301268,1,0.0,0.358501385863447
5,S2,S3,0.990025,1.1939583980337618,2,0.0,0.358501385863447
5,S13,S8,0.9801495006250001,1.2024950717301268,1,0.5,0.3575091181029712
5,S9,S10,0.9801495006250001,1.170444936801928,3,1.0,0.690662687554125
5,S9,S8,0.9900672263957833,1.1940006244295451,2,0.0,0.690662687554125
5,S3,S15,0.9801495006250001,1.2024950717301268,1,1.0,0.614843705510067
5,S3,S17,0.996008557946054,1.199941955979816,2,0.0,0.614843705510067
5,S3,S7,0.9959786235260905,1.1999120215598522,2,0.0,0.614843705510067
5,S10,S13,0.995,1.2173455711051266,1,1.0,0.5262213965569824
5,S7,S2,0.9801495006250001,1.2024950717301268,1,0.0,0.5087976319428537
5,S15,S14,0.9801495006250001,1.2024950717301268,1,1.0,0.5421527222276894
5,S15,S11,0.990025,1.2123705711051267,1,1.0,0.5421527222276894
5,S15,S2,0.990025,1.2123705711051267,1,1.0,0.5421527222276894
5,S8,S11,0.9801495006250001,1.2024950717301268,1,0.0,0.34070539224288054
5,S8,S14,0.990025,1.1939583980337618,2,1.0,0.34070539224288054
5,S8,S6,1.0468192236716511,1.250752621705413,2,0.0,0.34070539224288054
5,S14,S16,0.990025,1.2123705711051267,1,1.0,0.41769919133478034
5,S6,S16,0.9801495006250001,1.2024950717301268,1,1.0,0.3359195756654458
5,S6,S9,0.9801495006250001,1.2024950717301268,1,0.0,0.3359195756654458
5,S5,S15,1.018548676880223,1.2224820749139849,2,0.0,0.5929293109333209
5,S16,S4,0.9801495006250001,1.2024950717301268,1,0.0,0.3473054865234026
5,S16,S17,0.9801495006250001,1.2024950717301268,1,0.0,0.3473054865234026
5,S16,S9,0.990025,1.1939583980337618,2,0.0,0.3473054865234026
5,S16,S5,0.990025,1.1939583980337618,2,0.0,0.3473054865234026
5,S17,S5,0.9801495006250001,1.2024950717301268,1,1.0,0.5746187420811473
5,S17,S3,0.9801495006250001,1.2024950717301268,1,1.0,0.5746187420811473
6,S5,S15,1.0392599013147947,1.2295553374917227,3,0.0,0.47434344874665674
6,S3,S15,0.9752487531218751,1.1975943242270017,1,1.0,0.49187496440805356
6,S3,S17,0.999781830897131,1.190077267074059,3,0.0,0.49187496440805356
6,S3,S7,0.9997569226482872,1.1900523588252152,3,0.0,0.49187496440805356
6,S15,S14,0.9752487531218751,1.1975943242270017,1,1.0,0.4895450659937826
6,S15,S11,0.985074875,1.1890082730337619,2,0.0,0.4895450659937826
6,S15,S2,0.985074875,1.1890082730337619,2,1.0,0.4895450659937826
6,S13,S8,0.9752487531218751,1.1975943242270017,1,0.5,0.4473659112466059
6,S16,S4,0.9752487531218751,1.1975943242270017,1,0.0,0.28125060586202694
6,S16,S17,0.9752487531218751,1.1975943242270017,1,0.0,0.28125060586202694
6,S16,S9,0.985074875,1.175370311176928,3,0.5,0.28125060586202694
6,S16,S5,0.985074875,1.1890082730337619,2,0.0,0.28125060586202694
6,S11,S4,0.985074875,1.175370311176928,3,0.0,0.3877357543435841
6,S7,S2,0.9752487531218751,1.1975943242270017,1,0.0,0.44158187460500675
6,S9,S10,0.9752487531218751,1.1548362539288772,4,1.0,0.5597231359914094
6,S9,S8,0.9851168902638043,1.1754123264407323,3,0.0,0.5597231359914094
6,S2,S7,0.9752487531218751,1.1975943242270017,1,0.0,0.3026475336301087
6,S2,S3,0.985074875,1.1890082730337619,2,0.0,0.3026475336301087
6,S14,S16,1.0060305339646438,1.2099639319984057,2,0.0,0.5341593530678244
6,S6,S16,0.9752487531218751,1.1975943242270017,1,1.0,0.2762070210251873
6,S6,S9,0.9752487531218751,1.1975943242270017,1,0.0,0.2762070210251873
6,S10,S13,0.990025,1.1939583980337618,2,1.0,0.44323302163754924
6,S8,S11,0.9752487531218751,1.1975943242270017,1,0.0,0.47256431379430447
6,S8,S14,0.985074875,1.175370311176928,3,0.5,0.47256431379430447
6,S8,S6,1.0415851275532928,1.2318805637302208,3,0.5,0.47256431379430447
6,S17,S5,0.9752487531218751,1.1975943242270017,1,1.0,0.48492708924990946
6,S17,S3,0.9752487531218751,1.1975943242270017,1,1.0,0.48492708924990946
7,S13,S8,0.9703725093562657,1.1927180804613924,1,0.5,0.35789272899728475
7,S8,S11,0.9703725093562657,1.1927180804613924,1,0.0,0.3799312831684227
7,S8,S14,0.9801495006250001,1.159737001432002,4,0.0,0.3799312831684227
7,S8,S6,1.0363772019155264,1.2159647027225284,4,0.0,0.3799312831684227
7,S14,S16,1.0010003812948205,1.1912958174717485,3,0.5,0.5868950238154755
7,S2,S7,0.9703725093562657,1.1927180804613924,1,0.0,0.36005287033954575
7,S2,S3,1.0086414316211048,1.1989368677980328,3,0.0,0.36005287033954575
7,S11,S4,0.9801495006250001,1.170444936801928,3,0.0,0.34374069622530695
7,S6,S16,0.9703725093562657,1.1927180804613924,1,1.0,0.39650428468461796
7,S6,S9,0.9703725093562657,1.1927180804613924,1,0.0,0.39650428468461796
7,S3,S15,0.9703725093562657,1.1927180804613924,1,1.0,0.5726967604800324
7,S3,S17,0.9947829217426454,1.1850783579195734,3,0.0,0.5726967604800324
7,S3,S7,0.998942511198236,1.178530012005238,4,0.0,0.5726967604800324
7,S7,S2,0.9703725093562657,1.1927180804613924,1,0.0,0.3654728697610469
7,S9,S10,0.9703725093562657,1.141219377152634,5,1.0,0.453865994881104
7,S9,S8,0.9801913058124853,1.1597788066194874,4,0.0,0.453865994881104
7,S10,S13,0.985074875,1.1890082730337619,2,1.0,0.4744474704626921
7,S16,S4,0.9703725093562657,1.1927180804613924,1,0.0,0.3594833992728026
7,S16,S17,0.9703725093562657,1.1927180804613924,1,0.0,0.3594833992728026
7,S16,S9,0.980272858887861,1.1598603596948631,4,0.0,0.3594833992728026
7,S16,S5,0.9802721728018606,1.1705676089787886,3,0.0,0.3594833992728026
7,S5,S15,1.0340636018082208,1.2243590379851488,3,0.0,0.5794747589973255
7,S15,S14,0.9703725093562657,1.1927180804613924,1,1.0,0.3916360527950261
7,S15,S11,0.9801495006250001,1.170444936801928,3,0.0,0.3916360527950261
7,S15,S2,0.9801495006250001,1.170444936801928,3,1.0,0.3916360527950261
7,S17,S5,0.9703725093562657,1.1927180804613924,1,1.0,0.3879416713999276
7,S17,S3,0.9703725093562657,1.1927180804613924,1,1.0,0.3879416713999276
8,S14,S16,0.9959953793883464,1.1862908155652743,3,0.5,0.46951601905238044
8,S7,S2,0.9655206468094844,1.1878662179146111,1,0.0,0.29237829580883756
8,S6,S16,0.9655206468094844,1.1878662179146111,1,1.0,0.35507685231855945
8,S6,S9,0.9655206468094844,1.1878662179146111,1,0.0,0.35507685231855945
8,S13,S8,0.9655206468094844,1.1878662179146111,1,0.5,0.31955056616694993
8,S5,S15,1.0288932837991795,1.2084807846061816,4,0.0,0.4699782054572093
8,S3,S15,0.9655206468094844,1.1878662179146111,1,1.0,0.47121966837227924
8,S3,S17,0.9898090071339322,1.1693965079409343,4,0.0,0.47121966837227924
8,S3,S7,0.9939477986422448,1.173535299449247,4,0.0,0.47121966837227924
8,S11,S4,0.9752681076935638,1.154855608500566,4,0.0,0.46413862547334017
8,S10,S13,0.9801495006250001,1.170444936801928,3,1.0,0.5222100826526809
8,S15,S14,0.9655206468094844,1.1878662179146111,1,1.0,0.3537652206474113
8,S15,S11,0.9752487531218751,1.1548362539288772,4,0.0,0.3537652206474113
8,S15,S2,0.9752487531218751,1.1548362539288772,4,1.0,0.3537652206474113
8,S9,S10,0.9655206468094844,1.1290311264872561,6,1.0,0.3649270452465202
8,S9,S8,0.9752903492834228,1.146137217079791,5,0.0,0.3649270452465202
8,S2,S7,0.9655206468094844,1.1878662179146111,1,0.0,0.35386629123839614
8,S2,S3,1.0035982244629993,1.1831857252700013,4,0.0,0.35386629123839614
8,S8,S11,0.9655206468094844,1.1878662179146111,1,0.0,0.31551617318462444
8,S8,S14,0.9752487531218751,1.1548362539288772,4,0.0,0.31551617318462444
8,S8,S6,1.0311953159059488,1.202042183702317,5,0.0,0.31551617318462444
8,S16,S4,0.9655206468094844,1.1878662179146111,1,0.0,0.2875867194182421
8,S16,S17,0.9655206468094844,1.1878662179146111,1,0.0,0.2875867194182421
8,S16,S9,0.9804667629468189,1.151313630743187,5,0.0,0.2875867194182421
8,S16,S5,0.9804491149138232,1.1600366157208253,4,0.0,0.2875867194182421
8,S17,S5,0.9655206468094844,1.1878662179146111,1,1.0,0.3110824602227605
8,S17,S3,0.9655206468094844,1.1878662179146111,1,1.0,0.3110824602227605
9,S11,S4,0.9703917671550959,1.149979267962098,4,0.0,0.3990666615089721
9,S8,S11,0.960693043575437,1.1830386146805636,1,0.0,0.2524129385476996
9,S8,S14,0.9703725093562657,1.141219377152634,5,0.0,0.2524129385476996
9,S8,S6,1.026039339326419,1.1968862071227873,5,0.0,0.2524129385476996
9,S6,S16,0.960693043575437,1.1830386146805636,1,1.0,0.29711180972023743
9,S6,S9,0.960693043575437,1.1830386146805636,1,0.0,0.29711180972023743
9,S7,S2,0.960693043575437,1.1830386146805636,1,0.0,0.23390263664707006
9,S2,S7,0.960693043575437,1.1830386146805636,1,0.0,0.4236138749310966
9,S2,S3,0.9985802333406842,1.1781677341476864,4,0.0,0.4236138749310966
9,S3,S15,0.960693043575437,1.1830386146805636,1,1.0,0.38185080879924205
9,S3,S17,0.9848599620982625,1.1644474629052646,4,0.0,0.38185080879924205
9,S3,S7,0.9889780596490336,1.1685655604560357,4,0.0,0.38185080879924205
9,S5,S15,1.0237488173801836,1.2033363181871857,4,0.0,0.3759825643657675
9,S13,S8,0.960693043575437,1.1830386146805636,1,0.5,0.40620802586472327
9,S9,S10,0.960693043575437,1.1242035232532088,6,1.0,0.2931524458731094
9,S9,S8,0.9704138975370057,1.141260765333374,5,0.0,0.2931524458731094
9,S10,S13,0.9752487531218751,1.165544189298803,3,1.0,0.4263317080638743
9,S14,S16,0.9910154024914046,1.1706029032984067,4,0.5,0.494673971136813
9,S16,S4,0.960693043575437,1.1830386146805636,1,0.0,0.2514493995817713
9,S16,S17,0.960693043575437,1.1830386146805636,1,0.0,0.2514493995817713
9,S16,S9,0.9755644291320847,1.146411296928453,5,0.0,0.2514493995817713
9,S16,S5,0.9755468693392542,1.1551343701462562,4,0.0,0.2514493995817713
9,S17,S5,0.960693043575437,1.1830386146805636,1,1.0,0.2572149291104697
9,S17,S3,0.960693043575437,1.1830386146805636,1,1.0,0.2572149291104697
9,S15,S14,0.960693043575437,1.1830386146805636,1,1.0,0.30776504758011364
9,S15,S11,0.9703725093562657,1.1499600101632679,4,0.0,0.30776504758011364
9,S15,S2,0.9703725093562657,1.1499600101632679,4,1.0,0.30776504758011364
10,S14,S16,0.9860603254789476,1.1656478262859498,4,0.5,0.4162762054865247
10,S11,S4,0.9655398083193204,1.1363866761156887,5,0.0,0.5118164741050504
10,S3,S15,0.9558895783575597,1.1782351494626864,1,1.0,0.3158741808215896
10,S3,S17,0.9799356622877712,1.1507825300841394,5,0.0,0.3158741808215896
10,S3,S7,0.9840331693507884,1.1548800371471566,5,0.0,0.3158741808215896
10,S6,S16,0.9558895783575597,1.1782351494626864,1,1.0,0.3916372122353513
10,S6,S9,0.9558895783575597,1.1782351494626864,1,0.0,0.3916372122353513
10,S8,S11,0.9558895783575597,1.1782351494626864,1,0.0,0.4019303508381597
10,S8,S14,0.9655206468094844,1.1363675146058525,5,0.0,0.4019303508381597
10,S8,S6,1.020909142629787,1.1844196223075587,6,0.5,0.4019303508381597
10,S9,S10,0.9558895783575597,1.1131116394527905,7,1.0,0.24196376470786618
10,S9,S8,0.9655618280493207,1.1290723077270926,6,0.0,0.24196376470786618
10,S2,S7,0.9558895783575597,1.1782351494626864,1,0.0,0.40265650557811994
10,S2,S3,0.9935873321739808,1.164434199970349,5,0.0,0.40265650557811994
10,S13,S8,0.9558895783575597,1.1782351494626864,1,0.5,0.39561095016248304
10,S10,S13,0.9707931756105317,1.1503806764175337,4,0.0,0.35176714311790525
10,S15,S14,0.9558895783575597,1.1782351494626864,1,1.0,0.4386942197546258
10,S15,S11,0.9655206468094844,1.1363675146058525,5,0.0,0.4386942197546258
10,S15,S2,0.9655206468094844,1.1363675146058525,5,1.0,0.4386942197546258
10,S5,S15,1.0186300732932827,1.1894769410896509,5,0.0,0.3530269378985634
10,S7,S2,0.9558895783575597,1.1782351494626864,1,0.0,0.38712210931765606
10,S16,S4,0.9558895783575597,1.1782351494626864,1,0.0,0.23249015906391945
10,S16,S17,0.9558895783575597,1.1782351494626864,1,0.0,0.23249015906391945
10,S16,S9,0.9706866069864243,1.1341970866641962,6,0.5,0.23249015906391945
10,S16,S5,0.9706691349925579,1.1415160027889262,5,0.5,0.23249015906391945
10,S17,S5,0.9558895783575597,1.1782351494626864,1,1.0,0.2315169751560487
10,S17,S3,0.9558895783575597,1.1782351494626864,1,1.0,0.2315169751560487
11,S3,S15,0.9511101304657719,1.1734557015708986,1,1.0,0.2526993446572717
11,S3,S17,0.9750359839763323,1.138546463654104,6,0.0,0.2526993446572717
11,S3,S7,0.9791130035040345,1.1426234831818063,6,0.0,0.2526993446572717
11,S9,S10,0.9511101304657719,1.1083321915610027,7,1.0,0.19357101176629296
11,S9,S8,0.9607340189090741,1.1242444985868458,6,0.0,0.19357101176629296
11,S8,S11,0.9511101304657719,1.1734557015708986,1,0.0,0.32154428067052776
11,S8,S14,0.9607120020100579,1.1242224816878297,6,0.0,0.32154428067052776
11,S8,S6,1.0158235448187953,1.1730456059140262,7,0.0,0.32154428067052776
11,S10,S13,0.9666613483745712,1.1375082161709393,5,0.0,0.28141371449432423
11,S15,S14,0.9511101304657719,1.1734557015708986,1,1.0,0.3509553758037007
11,S15,S11,0.960742279144715,1.1242527588224869,6,0.0,0.3509553758037007
11,S15,S2,0.960693043575437,1.1242035232532088,6,1.0,0.3509553758037007
11,S2,S7,0.9511101304657719,1.1734557015708986,1,0.0,0.3373644036748215
11,S2,S3,0.9886193955131108,1.159466263309479,5,0.0,0.3373644036748215
11,S13,S8,0.9511101304657719,1.1734557015708986,1,0.5,0.31818757948268467
11,S11,S4,0.9608496170023466,1.1243600966801184,6,0.0,0.4230824378354414
11,S7,S2,0.9511101304657719,1.1734557015708986,1,0.0,0.3340959493615195
11,S5,S15,1.0135369229268163,1.1843837907231844,5,0.0,0.28773349991766994
11,S6,S16,0.9511101304657719,1.1734557015708986,1,1.0,0.42534922268193265
11,S6,S9,0.9511101304657719,1.1734557015708986,1,0.0,0.42534922268193265
11,S16,S4,0.9511101304657719,1.1734557015708986,1,0.0,0.22307414215831098
11,S16,S17,0.9511101304657719,1.1734557015708986,1,0.0,0.22307414215831098
11,S16,S9,0.9658331739514922,1.129343653629264,6,0.5,0.22307414215831098
11,S16,S5,0.9658157893175952,1.129326268995367,6,0.5,0.22307414215831098
11,S14,S16,0.9811300238515529,1.1519768916479212,5,0.5,0.5330209643892199
11,S17,S5,0.9511101304657719,1.1734557015708986,1,1.0,0.2506467590307062
11,S17,S3,0.9511101304657719,1.1734557015708986,1,1.0,0.2506467590307062
12,S6,S16,0.946354579813443,1.1687001509185697,1,1.0,0.34027937814554615
12,S6,S9,0.946354579813443,1.1687001509185697,1,0.0,0.34027937814554615
12,S2,S7,0.946354579813443,1.1687001509185697,1,0.0,0.26989152293985724
12,S2,S3,0.9836762985355453,1.1471867782133172,6,0.0,0.26989152293985724
12,S7,S2,0.946354579813443,1.1687001509185697,1,0.0,0.2672767594892156
12,S8,S11,0.946354579813443,1.1687001509185697,1,0.0,0.3372993688915285
12,S8,S14,0.9568218091859344,1.1140438702811652,7,0.0,0.3372993688915285
12,S8,S6,1.0107444270947012,1.167966488189932,7,0.0,0.3372993688915285
12,S11,S4,0.9560453689173348,1.1195558485951067,6,0.0,0.36669657764157937
12,S5,S15,1.0084692383121823,1.171979717989954,6,0.0,0.24306810739240814
12,S9,S10,0.946354579813443,1.1035766409086738,7,1.0,0.1627799179637051
12,S9,S8,0.9559303488145287,1.1131524099097594,7,0.0,0.1627799179637051
12,S3,S15,0.946354579813443,1.1687001509185697,1,1.0,0.20304202211318673
12,S3,S17,0.9701608040564507,1.1336712837342224,6,0.0,0.20304202211318673
12,S3,S7,0.9742174384865143,1.137727918164286,6,0.0,0.20304202211318673
12,S10,S13,0.9618280416326983,1.1326749094290665,5,0.0,0.2251309715954594
12,S13,S8,0.946354579813443,1.1687001509185697,1,0.5,0.25455006358614773
12,S15,S14,0.946354579813443,1.1687001509185697,1,1.0,0.33640850557721336
12,S15,S11,0.9844146522873675,1.1416367133825982,7,0.0,0.33640850557721336
12,S15,S2,0.9558895783575597,1.1194000580353316,6,1.0,0.33640850557721336
12,S17,S5,0.946354579813443,1.1687001509185697,1,1.0,0.200517407224565
12,S17,S3,0.946354579813443,1.1687001509185697,1,1.0,0.200517407224565
12,S16,S4,0.946354579813443,1.1687001509185697,1,0.0,0.1784593137266488
12,S16,S17,0.946354579813443,1.1687001509185697,1,0.0,0.1784593137266488
12,S16,S9,0.9610040080817347,1.1182260691769654,7,0.5,0.1784593137266488
12,S16,S5,0.9609867103710071,1.1182087714662379,7,0.5,0.1784593137266488
12,S14,S16,0.9762243737322951,1.1470712415286632,5,0.5,0.4278582368225445
13,S3,S15,0.9416228069143757,1.1639683780195025,1,1.0,0.17468423412930717
13,S3,S17,0.9653100000361684,1.1225320611313991,7,0.0,0.17468423412930717
13,S3,S7,0.9693463512940818,1.1265684123893125,7,0.0,0.17468423412930717
13,S10,S13,0.9570189014245348,1.1205293811023067,6,0.0,0.21244484320193543
13,S11,S4,0.9518116103363513,1.109033671431582,7,0.0,0.45510912493435807
13,S13,S8,0.9416228069143757,1.1639683780195025,1,0.5,0.20590797523854854
13,S8,S11,0.9416228069143757,1.1639683780195025,1,0.0,0.2698394951132228
13,S8,S14,0.9520377001400048,1.1092597612352355,7,0.0,0.2698394951132228
13,S8,S6,1.016529887450283,1.1682726003887978,8,0.0,0.2698394951132228
13,S6,S16,0.9416228069143757,1.1639683780195025,1,1.0,0.2984726784798835
13,S6,S9,0.9416228069143757,1.1639683780195025,1,0.0,0.2984726784798835
13,S5,S15,1.0034268921206213,1.166937371798393,6,0.0,0.19445448591392653
13,S15,S14,0.9416228069143757,1.1639683780195025,1,1.0,0.2691268044617707
13,S15,S11,1.0079528347235405,1.1596955476620552,8,0.0,0.2691268044617707
13,S15,S2,0.9511101304657719,1.1083321915610027,7,1.0,0.2691268044617707
13,S14,S16,0.9998193364020096,1.1633298160797814,6,0.0,0.3422865894580356
13,S9,S10,0.9416228069143757,1.0933655198528904,8,0.5,0.30668434353646445
13,S9,S8,0.951150697070456,1.1083727581656868,7,0.0,0.30668434353646445
13,S16,S4,0.9416228069143757,1.1639683780195025,1,0.0,0.20378457523249222
13,S16,S17,0.9416228069143757,1.1639683780195025,1,0.0,0.20378457523249222
13,S16,S9,0.984675072579702,1.1364177855182167,8,0.0,0.20378457523249222
13,S16,S5,0.9561817768191521,1.113403837914383,7,0.5,0.20378457523249222
13,S2,S7,0.9416228069143757,1.1639683780195025,1,0.0,0.2168748688269482
13,S2,S3,0.9787579170428675,1.1359799781380984,7,0.0,0.2168748688269482
13,S7,S2,0.9416228069143757,1.1639683780195025,1,0.0,0.3786007496232947
13,S17,S5,0.9416228069143757,1.1639683780195025,1,1.0,0.23341142903958934
13,S17,S3,0.9416228069143757,1.1639683780195025,1,1.0,0.23341142903958934
14,S5,S15,0.9984097576600182,1.155631818755249,7,0.0,0.15556358873114123
14,S9,S10,0.9369146928798039,1.0886574058183185,8,0.5,0.24534747482917157
14,S9,S8,0.9463949435851037,1.1036170046803344,7,0.0,0.24534747482917157
14,S13,S8,0.9369146928798039,1.1592602639849305,1,0.5,0.16472638019083885
14,S8,S11,0.9369146928798039,1.1592602639849305,1,0.0,0.21587159609057827
14,S8,S14,0.9472775116393047,1.0990202245778193,8,0.0,0.21587159609057827
14,S8,S6,1.0114472380130317,1.1583521645988524,9,0.0,0.21587159609057827
14,S10,S13,0.9522338069174121,1.1157442865951839,6,0.0,0.16995587456154837
14,S16,S4,0.9369146928798039,1.1592602639849305,1,0.0,0.19049570399463372
14,S16,S17,0.9369146928798039,1.1592602639849305,1,0.0,0.19049570399463372
14,S16,S9,0.9797516972168034,1.1314944101553182,8,0.0,0.19049570399463372
14,S16,S5,0.9514008679350563,1.1086229290302871,7,0.5,0.19049570399463372
14,S15,S14,0.9369146928798039,1.1592602639849305,1,1.0,0.2689778919718669
14,S15,S11,1.0193106690132951,1.1662155955991158,9,0.0,0.2689778919718669
14,S15,S2,0.946354579813443,1.0980972927519577,8,1.0,0.2689778919718669
14,S2,S7,0.9369146928798039,1.1592602639849305,1,0.0,0.18439675663418936
14,S2,S3,0.9738641274576532,1.1256068403961679,8,0.0,0.18439675663418936
14,S14,S16,1.023359816085663,1.1805818771808938,7,0.0,0.4107249570795005
14,S6,S16,0.9369146928798039,1.1592602639849305,1,1.0,0.2903707111309626
14,S6,S9,0.9369146928798039,1.1592602639849305,1,0.0,0.2903707111309626
14,S11,S4,0.9470525522846696,1.1042746133799004,7,0.0,0.3960743833818705
14,S3,S15,0.9369146928798039,1.1592602639849305,1,1.0,0.3181735110711848
14,S3,S17,0.9604834500359876,1.1122261629745023,8,0.0,0.3181735110711848
14,S3,S7,0.9644996195376113,1.116242332476126,8,0.0,0.3181735110711848
14,S7,S2,0.9369146928798039,1.1592602639849305,1,0.0,0.3186122867392839
14,S17,S5,0.9369146928798039,1.1592602639849305,1,1.0,0.22105871997685358
14,S17,S3,0.9369146928798039,1.1592602639849305,1,1.0,0.22105871997685358
15,S11,S4,0.9427218622008892,1.0944645751394038,8,0.0,0.31685950670549645
15,S6,S16,0.9322301194154049,1.1545756905205316,1,1.0,0.23229656890477007
15,S6,S9,0.9322301194154049,1.1545756905205316,1,0.0,0.23229656890477007
15,S3,S15,0.9322301194154049,1.1545756905205316,1,1.0,0.25453880885694785
15,S3,S17,0.9556810327858076,1.1025859593716283,9,0.5,0.25453880885694785
15,S3,S7,0.9596771214399232,1.1065820480257438,9,0.5,0.25453880885694785
15,S16,S4,0.9322301194154049,1.1545756905205316,1,0.0,0.2489387752896957
15,S16,S17,0.9322301194154049,1.1545756905205316,1,0.0,0.2489387752896957
15,S16,S9,0.9748529387307194,1.12175786531654,9,0.5,0.2489387752896957
15,S16,S5,0.946643863595381,1.0983865765338956,8,0.5,0.2489387752896957
15,S14,S16,1.0182430170052346,1.1699857299437493,8,0.5,0.3673746524526179
15,S13,S8,0.9322301194154049,1.1545756905205316,1,0.5,0.1333511918647085
15,S7,S2,0.9322301194154049,1.1545756905205316,1,0.0,0.2794931828586819
15,S10,S13,0.9474726378828251,1.104694698978056,7,0.0,0.14798890265847464
15,S5,S15,0.9934177088717181,1.1506397699669488,7,0.0,0.1878465123808642
15,S2,S7,0.9322301194154049,1.1545756905205316,1,0.0,0.15763959408376987
15,S2,S3,0.9689948068203649,1.1207375197588796,8,0.0,0.15763959408376987
15,S9,S10,0.9322301194154049,1.0791350460012255,9,0.0,0.21224261267798944
15,S9,S8,0.9416629688671782,1.0934056818056928,8,0.0,0.21224261267798944
15,S8,S11,0.9322301194154049,1.1545756905205316,1,0.0,0.18298708078143588
15,S8,S14,0.9425411240811082,1.0894460506669288,9,0.0,0.18298708078143588
15,S8,S6,1.0063900018229666,1.1532949284087872,9,0.0,0.18298708078143588
15,S15,S14,0.9322301194154049,1.1545756905205316,1,1.0,0.2151823135774935
15,S15,S11,1.0142141156682287,1.1611190422540494,9,0.0,0.2151823135774935
15,S15,S2,0.9416228069143757,1.0885277335001964,9,1.0,0.2151823135774935
15,S17,S5,0.9322301194154049,1.1545756905205316,1,1.0,0.32446938728216007
15,S17,S3,0.9322301194154049,1.1545756905205316,1,1.0,0.32446938728216007
16,S7,S2,0.9275689688183278,1.1499145399234545,1,0.0,0.22359454628694553
16,S2,S7,0.9275689688183278,1.1499145399234545,1,0.0,0.12611167526701592
16,S2,S3,0.9641498327862631,1.1158925457247777,8,0.0,0.12611167526701592
16,S3,S15,0.9275689688183278,1.1499145399234545,1,1.0,0.2036310470855583
16,S3,S17,0.9509026276218786,1.0978075542076993,9,0.5,0.2036310470855583
16,S3,S7,0.9548787358327236,1.1017836624185442,9,0.5,0.2036310470855583
16,S9,S10,0.9275689688183278,1.0701559752647651,10,0.0,0.16979409014239155
16,S9,S8,0.9369546540228423,1.0838595806086628,9,0.0,0.16979409014239155
16,S13,S8,0.9275689688183278,1.1499145399234545,1,0.5,0.12440129024428906
16,S10,S13,0.9429528520925762,1.0946955650310908,8,0.0,0.265088148589761
16,S14,S16,1.0131518019202084,1.160056728506029,9,0.0,0.2986609190902279
16,S16,S4,0.9275689688183278,1.1499145399234545,1,0.0,0.3945610598813023
16,S16,S17,0.9275689688183278,1.1499145399234545,1,0.0,0.3945610598813023
16,S16,S9,0.9699786740370658,1.1168836006228864,9,0.5,0.3945610598813023
16,S16,S5,0.9419106442774041,1.0888155708632248,9,0.5,0.3945610598813023
16,S15,S14,0.9275689688183278,1.1499145399234545,1,1.0,0.24378009905367942
16,S15,S11,1.0125494104517534,1.1551364168981908,10,0.0,0.24378009905367942
16,S15,S2,0.9369146928798039,1.0838196194656244,9,1.0,0.24378009905367942
16,S6,S16,0.9275689688183278,1.1499145399234545,1,1.0,0.3146461018157606
16,S6,S9,0.9275689688183278,1.1499145399234545,1,0.0,0.3146461018157606
16,S8,S11,0.9275689688183278,1.1499145399234545,1,0.0,0.3171384982497708
16,S8,S14,0.9378284184607026,1.08041542490714,10,0.0,0.3171384982497708
16,S8,S6,1.0013580518138516,1.143945058260289,10,0.0,0.3171384982497708
