t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,0,0.0,1.0,0.0,0,0
1,0,0.0,0.8,0.0,0,0
2,0,0.0,0.6400000000000001,0.0,0,0
3,0,0.07676448616707399,0.5273528972334149,0.0,0,0
4,0,0.0,0.42188231778673196,0.0,0,0
5,0,0.0,0.3375058542293856,0.0,0,0
6,0,0.0,0.2700046833835085,0.0,0,0
7,0,0.0,0.21600374670680683,0.0009555661729574773,0,0
8,0,0.2368351429408606,0.2201700259536176,0.10179184140297369,0,0
9,0,0.0,0.17613602076289409,0.10148798168637925,0,0
10,0,0.0,0.14090881661031526,0.10163996948893975,0,0
11,0,0.0,0.11272705328825222,0.027589326096788783,0,0
12,0,0.3398595622441184,0.15815355507942547,0.10133587786259542,0,0
13,0,0.0,0.1265228440635404,0.03328865058087578,0,0
14,0,0.1878048253291004,0.1387792403166524,0.07695423248278656,0,0
15,0,0.0,0.11102339225332192,0.06533499791926758,0,0
16,0,0.0,0.08881871380265755,0.04108084358523726,0,0
17,0,0.16417651957547036,0.10389027495722011,0.0784907183212268,0,0
18,0,0.0,0.0831122199657761,0.0822,1,1
19,0,1.0,0.2664897759726209,0.03701241134751773,0,0
20,0,0.0,0.21319182077809673,0.033497096918267084,0,0
21,0,0.06746375537497289,0.184046207697472,0.08699090549624358,1,1
22,0,0.2824357012262477,0.20372410640322713,0.026088929219600727,0,0
23,0,0.0,0.16297928512258172,0.03598400710795202,1,0
24,0,0.22233355909020702,0.1748501399161068,0.025658492279745686,1,0
25,0,0.0,0.13988011193288544,0.026088929219600727,0,0
26,0,0.0,0.11190408954630836,0.04108084358523726,1,0
27,0,0.17834317607224942,0.1251919068514966,0.025873808443032227,1,0
28,0,0.19506387635743042,0.13916630075268335,0.025227272727272727,1,0
29,0,0.0,0.11133304060214669,0.026303854875283448,1,0
30,0,0.2548363542609082,0.140033703333899,0.10133587786259542,1,0
31,0,0.0,0.1120269626671192,0.09326323987538941,0,0
32,0,0.0,0.08962157013369537,0.026733121884911646,2,0
33,0,0.9132622278549021,0.25434970167793675,0.10179184140297369,1,0
34,0,0.0,0.2034797613423494,0.03721754541426672,1,0
35,0,0.28723341687859394,0.22023049244959833,0.05286815068493151,0,0
36,0,0.0,0.17618439395967866,0.1007262996941896,0,0
37,0,0.0,0.14094751516774293,0.1017530487804878,0,0
38,0,0.0,0.11275801213419434,0.1017530487804878,0,0
39,0,0.0,0.09020640970735548,0.1017530487804878,0,0
40,0,0.0,0.0721651277658844,0.1017530487804878,0,0
41,0,0.0,0.05773210221270752,0.1017530487804878,0,0
42,0,0.0,0.04618568177016602,0.1017530487804878,0,0
43,0,0.0,0.036948545416132815,0.1017530487804878,0,0
44,0,0.0,0.029558836332906253,0.1017530487804878,0,0
45,0,0.0,0.023647069066325004,0.1017530487804878,0,0
46,0,0.0,0.018917655253060005,0.1017530487804878,0,0
47,0,0.0,0.015134124202448005,0.10171428571428572,0,0
48,0,0.0,0.012107299361958404,0.10171428571428572,0,0
49,0,0.0,0.009685839489566724,0.10171428571428572,0,0
