t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,1040,0.0,0.0,0.35976373724718097,0,0
1,2080,0.0,0.0,0.35976373724718097,0,0
2,3120,0.0,0.0,0.24956478487938324,0,0
3,4160,0.0,0.0,0.2240955783832068,0,0
4,5200,0.0,0.0,0.2396131805157593,0,0
5,6240,0.0,0.0,0.23846291973424313,0,0
6,7280,0.0,0.0,0.4703635166931526,0,0
7,8320,0.0,0.0,0.23869346733668342,0,0
8,9360,0.0,0.0,0.4802086127975056,0,0
9,10400,0.0,0.0,0.48475958082699655,0,0
10,11440,0.0,0.0,0.48320508941246,0,0
11,12480,0.0,0.0,0.4975322922398305,0,0
12,13520,0.0,0.0,0.2946177190803904,0,0
13,14560,0.0,0.0,0.4842712536456899,0,0
14,15600,0.0,0.0,0.6650780840009912,0,0
15,16640,0.0,0.0,0.6639073482428115,0,0
16,17680,0.0,0.0,0.49805551118210867,0,0
17,18720,0.0,0.0,0.498181260807296,0,0
18,19760,0.0,0.0,0.24894041386187982,0,0
19,20800,0.0,0.0,0.4979925892016135,0,0
20,21840,0.0,0.0,0.49824408849912083,0,0
21,22880,0.0,0.0,0.4989331270266527,0,0
22,23920,0.0,0.0,0.49880812833066296,0,0
23,24960,0.0,0.0,0.49843175993335737,0,0
24,26000,0.0,0.0,0.49824337046728734,0,0
25,27040,0.0,0.0,0.48629591736860467,0,0
26,28080,0.0,0.0,0.4993071911223774,0,0
27,29120,0.0,0.0,0.43585224327018945,0,0
28,30160,0.0,0.0,0.3786520517743947,0,0
29,31200,0.0,0.0,0.33199879984377234,0,0
30,32240,0.0,0.0,0.49278878475880156,0,0
31,33280,0.0,0.0,0.24893935612677814,0,0
32,34320,0.0,0.0,0.24906460463956098,0,0
33,35360,0.0,0.0,0.24925224327018944,0,0
34,36400,0.0,0.0,0.24906460463956098,0,0
35,37440,0.0,0.0,0.24887612387612387,0,0
36,38480,0.0,0.0,0.4193349403038675,0,0
37,39520,0.0,0.0,0.6633382528080355,0,0
38,40560,0.0,0.0,0.49729716948617286,0,0
39,41600,0.0,0.0,0.4977396146131129,0,0
40,42640,0.0,0.0,0.4983061983385304,0,0
41,43680,0.0,0.0,0.4983689948193807,0,0
42,44720,0.0,0.0,0.24799883742059653,0,0
43,45760,0.0,0.0,0.24862568715642178,0,0
44,46800,0.0,0.0,0.3046529847894214,0,0
45,47840,0.0,0.0,0.3001519145499267,0,0
46,48880,0.0,0.0,0.33706075844484257,0,0
47,49920,0.0,0.0,0.3802036679358604,0,0
48,50960,0.0,0.0,0.30783959990487847,0,0
49,52000,0.0,0.0,0.49801313387558566,0,0
