block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,ASILO,9,12,0.5899821535948369,229758.0,1445998.0,0.7678134997406345
homogeneous,,ASILO,9,13,0.5836177022368874,251337.0,1697335.0,0.753720325087292
homogeneous,,ASILO,9,14,0.6058741338504634,265754.0,1963089.0,0.7445910852566096
homogeneous,,ASILO,9,15,0.6441950229696712,283737.0,2246826.0,0.7381960001712627
homogeneous,,ASILO,9,16,0.7026982368716991,301734.0,2548560.0,0.7404404088577652
homogeneous,,ASILO,9,17,0.7199144962002257,319731.0,2868291.0,0.7309499128280871
homogeneous,,ASILO,9,18,0.7190018869436531,337725.0,3206016.0,0.7197550960741883
homogeneous,,ASILO,9,19,0.7108721369503043,353930.0,3559946.0,0.7089094477271025
homogeneous,,ASILO,9,20,0.7536174935897226,377315.0,3937261.0,0.707257414338556
homogeneous,,ASILO,9,21,0.7407061815665898,391718.0,4328979.0,0.6976082978173722
homogeneous,,ASILO,9,22,0.7908397270065206,415106.0,4744085.0,0.6985473676699675
homogeneous,,ASILO,9,23,0.762542652937577,431297.0,5175382.0,0.6886159610183747
homogeneous,,ASILO,9,24,0.7715031919172328,447478.0,5622860.0,0.6862586013084845
homogeneous,,ASILO,9,25,0.8000597636371177,467271.0,6090131.0,0.6885955748460965
homogeneous,,ASILO,9,26,0.8098010121579381,481661.0,6571792.0,0.6830273880905988
homogeneous,,ASILO,9,27,0.8253277322717939,503240.0,7075032.0,0.7313112140376097
homogeneous,,ASILO,9,28,0.8282769252295262,519427.0,7594459.0,0.7348159974225255
homogeneous,,ASILO,9,29,0.8424297186794691,533813.0,8128272.0,0.7316891366572343
homogeneous,,ASILO,9,30,0.84322411320097,548220.0,8676492.0,0.7230271142862493
homogeneous,,ASILO,9,31,0.8467649100599961,564417.0,9240909.0,0.7182188573643977
homogeneous,,ASILO,9,32,0.8339517251517219,577011.0,9817920.0,0.7134499201038325
homogeneous,,ASILO,9,33,0.8236150186039414,586020.0,10403940.0,0.7076488896494183
homogeneous,,ASILO,9,34,0.8268844024240206,602213.0,11006153.0,0.7064617566738566
homogeneous,,ASILO,9,35,0.8087126008473785,607617.0,11613770.0,0.7012903884417864
homogeneous,,ASILO,9,36,0.8443182735674921,625602.0,12239372.0,0.7014612450366334
homogeneous,,ASILO,9,37,0.8435281910335392,631007.0,12870379.0,0.697398760697919
homogeneous,,ASILO,9,38,0.8190971610504285,645399.0,13515778.0,0.6920183297944821
homogeneous,,ASILO,9,39,0.8391795626693401,652611.0,14168389.0,0.6915018855917069
homogeneous,,ASILO,9,40,0.7961566564154618,661617.0,14830006.0,0.6850087651315108
homogeneous,,ASILO,9,41,0.8109004625876898,674215.0,15504221.0,0.6856719783891863
