block,label,method,round,n,f1_mean,f1_std,f1_var,f1_sem,ci_low,ci_high,bytes_cum_mean,ref_bytes,comm_norm
heterogeneous,fast25,DFedSAM,15,10,0.8968016788611923,0.007507679683400134,5.636525422853913e-05,0.0023741367742516253,0.8921483707836592,0.9014549869387255,2121600.0,2121600.0,1.0
heterogeneous,fast25,DFedSAM,16,10,0.891429038378852,0.014287486623442248,0.00020413227401504117,0.004518099976926596,0.8825735624240759,0.9002845143336281,2386800.0,2386800.0,1.0
heterogeneous,fast25,DFedSAM,17,10,0.8891764611103609,0.009364711090368306,8.769781380606714e-05,0.002961381667500276,0.8833721530420603,0.8949807691786614,2667600.0,2667600.0,1.0
heterogeneous,fast25,DFedSAM,18,10,0.895148163312304,0.00904597394500381,8.182964461368779e-05,0.0028605881320750773,0.8895414105734368,0.9007549160511711,2964000.0,2964000.0,1.0
heterogeneous,fast25,DFedSAM,19,10,0.893516234133146,0.01294924140300886,0.00016768285291339884,0.004094909680486236,0.885490211159393,0.901542257106899,3276000.0,3276000.0,1.0
heterogeneous,fast25,DFedSAM,20,10,0.8897703811596174,0.010962879827027164,0.00012018473410183913,0.0034667669968118583,0.8829755178458661,0.8965652444733686,3603600.0,3603600.0,1.0
heterogeneous,fast25,DFedSAM,21,10,0.8858083463138067,0.013645050610125685,0.00018618740615289133,0.004314943871626737,0.8773510563254183,0.894265636302195,3946800.0,3946800.0,1.0
heterogeneous,fast25,DFedSAM,22,10,0.8862179447008209,0.009161902046946033,8.394044911783392e-05,0.0028972478167708384,0.8805393389799501,0.8918965504216918,4305600.0,4305600.0,1.0
heterogeneous,fast25,DFedSAM,23,10,0.8856475928370937,0.01563436478398696,0.00024443336219877164,0.004944020248732519,0.8759573131495779,0.8953378725246095,4680000.0,4680000.0,1.0
heterogeneous,fast25,DFedSAM,24,10,0.8827742846406841,0.016661869068542015,0.00027761788085723716,0.0052689456332100934,0.8724471511995923,0.8931014180817759,5070000.0,5070000.0,1.0
heterogeneous,fast25,DFedSAM,25,10,0.8831842905814755,0.012668324212578727,0.00016048643835500843,0.004006075864920788,0.8753323818862307,0.8910361992767203,5475600.0,5475600.0,1.0
heterogeneous,fast25,DFedSAM,26,10,0.888788965486774,0.01133471199758864,0.00012847569606827983,0.0035843506534417057,0.8817636382060282,0.8958142927675198,5896800.0,5896800.0,1.0
heterogeneous,fast25,DFedSAM,27,10,0.8876978169903197,0.01067137840088521,0.00011387831697487936,0.003374586152032266,0.8810836281323364,0.894312005848303,6333600.0,6333600.0,1.0
heterogeneous,fast25,DFedSAM,28,10,0.8861615621990422,0.01964146942391126,0.0003857873211304409,0.006211177997211485,0.8739876533245077,0.8983354710735767,6786000.0,6786000.0,1.0
heterogeneous,fast25,DFedSAM,29,10,0.8906401326762061,0.013814385630111805,0.00019083725033743954,0.004368492306705364,0.8820778877550636,0.8992023775973487,7254000.0,7254000.0,1.0
heterogeneous,fast25,DFedSAM,30,10,0.8883873605920775,0.011854356605092582,0.00014052577052070213,0.0037486767067953742,0.8810399542467585,0.8957347669373964,7737600.0,7737600.0,1.0
heterogeneous,fast25,DFedSAM,31,10,0.8822685605455012,0.011849115656401836,0.00014040154183878712,0.0037470193732990907,0.874924402573835,0.8896127185171674,8236800.0,8236800.0,1.0
heterogeneous,fast25,DFedSAM,32,10,0.8892087581491257,0.011589673559386391,0.00013432053321314004,0.003664976578549173,0.8820254040551693,0.8963921122430821,8751600.0,8751600.0,1.0
heterogeneous,fast25,DFedSAM,33,10,0.8794969795914762,0.014163529278865215,0.0002006055616332722,0.004478901222769623,0.8707183331948477,0.8882756259881047,9282000.0,9282000.0,1.0
heterogeneous,fast25,DFedSAM,34,10,0.8850407113847835,0.011261458063426122,0.00012682043771430524,0.0035611857254895483,0.878060787362824,0.8920206354067429,9828000.0,9828000.0,1.0
heterogeneous,fast25,DFedSAM,35,10,0.8836979228930957,0.00690198869993995,4.7637448014098765e-05,0.0021826004676554697,0.8794200259764909,0.8879758198097004,10389600.0,10389600.0,1.0
heterogeneous,fast25,DFedSAM,36,10,0.8789365669335176,0.019950357051637634,0.00039801674648782745,0.006308856841677638,0.8665712075238294,0.8913019263432058,10966800.0,10966800.0,1.0
heterogeneous,fast25,DFedSAM,37,10,0.891429655815301,0.011991033749437626,0.0001437848903801522,0.0037918978148171684,0.8839975360982594,0.8988617755323426,11559600.0,11559600.0,1.0
heterogeneous,fast25,DFedSAM,38,10,0.8898156415278576,0.01140599424597755,0.00013009670473927297,0.0036068920796063883,0.8827461330518291,0.8968851500038861,12168000.0,12168000.0,1.0
heterogeneous,fast25,DFedSAM,39,10,0.8847560831516196,0.013294932132755904,0.00017675522041458547,0.004204226687686874,0.8765157988437533,0.8929963674594859,12792000.0,12792000.0,1.0
heterogeneous,fast25,DFedSAM,40,10,0.8863055291201171,0.009026130741662164,8.147103616557877e-05,0.0028543131602117304,0.880711075326102,0.8918999829141321,13431600.0,13431600.0,1.0
heterogeneous,fast25,DFedSAM,41,10,0.885102700052788,0.010674602143968787,0.00011394713093202302,0.003375605589105798,0.8784865130981406,0.8917188870074354,14086800.0,14086800.0,1.0
heterogeneous,fast25,DFedSAM,42,10,0.8810756934062061,0.014398117171605895,0.00020730577808729254,0.004553084428025605,0.8721516479272758,0.8899997388851363,14757600.0,14757600.0,1.0
heterogeneous,fast25,DFedSAM,43,10,0.883626641443,0.011635122615221392,0.0001353760782712363,0.0036793488319434497,0.8764151177323908,0.8908381651536091,15444000.0,15444000.0,1.0
heterogeneous,fast25,DFedSAM,44,10,0.8858074519366724,0.008903245856287005,7.926778677749173e-05,0.002815453547432309,0.8802891629837051,0.8913257408896398,16146000.0,16146000.0,1.0
heterogeneous,fast25,DFedSAM,45,10,0.8879796036445364,0.009088714114894779,8.260472426228758e-05,0.002874103760518878,0.8823463602739194,0.8936128470151534,16863600.0,16863600.0,1.0
heterogeneous,fast25,DFedSAM,46,10,0.8844765104540041,0.009809925775353927,9.623464371795336e-05,0.003102170912731169,0.8783962554650511,0.8905567654429571,17596800.0,17596800.0,1.0
heterogeneous,fast25,DFedSAM,47,10,0.8846094793320477,0.008590609122098254,7.379856508867774e-05,0.002716589131405,0.8792849646344939,0.8899339940296015,18345600.0,18345600.0,1.0
heterogeneous,fast25,DFedSAM,48,10,0.8819780847770161,0.007816550931815209,6.10984684696612e-05,0.002471810439124756,0.8771333363163316,0.8868228332377006,19110000.0,19110000.0,1.0
heterogeneous,fast25,DFedSAM,49,10,0.8830117547769006,0.010721682334441677,0.00011495447208067873,0.003390493652562687,0.8763663872178777,0.8896571223359235,19890000.0,19890000.0,1.0
heterogeneous,fast25,DeceFL,0,10,0.8222661572162432,0.016040784463832416,0.00025730676621512743,0.005072541436155326,0.8123239760013787,0.8322083384311076,62400.0,15600.0,4.0
heterogeneous,fast25,DeceFL,1,10,0.8442136293091235,0.032672935080247885,0.0010675206867580929,0.010332089269639964,0.8239627343406292,0.8644645242776178,187200.0,46800.0,4.0
heterogeneous,fast25,DeceFL,2,10,0.8546150294101416,0.03492103642603676,0.001219478785068586,0.011043001335998226,0.832970746791585,0.8762593120286981,374400.0,93600.0,4.0
heterogeneous,fast25,DeceFL,3,10,0.8836125386171938,0.01999595481210738,0.00039983820884784035,0.006323276119606357,0.8712189174227654,0.8960061598116222,624000.0,156000.0,4.0
heterogeneous,fast25,DeceFL,4,10,0.8830607000348923,0.016566369422593805,0.000274444595845851,0.005238745993516492,0.8727927578876,0.8933286421821847,936000.0,234000.0,4.0
heterogeneous,fast25,DeceFL,5,10,0.8823752692374486,0.00898667063072082,8.076024902506014e-05,0.0028418347774819726,0.8768052730735839,0.8879452654013132,1310400.0,327600.0,4.0
heterogeneous,fast25,DeceFL,6,10,0.8919213841437698,0.02182685649623771,0.0004764116645073543,0.006902258068975357,0.8783929583285781,0.9054498099589614,1747200.0,436800.0,4.0
heterogeneous,fast25,DeceFL,7,10,0.8937470170900012,0.01348670453595988,0.0001818911992402808,0.0042648704463357475,0.8853878710151831,0.9021061631648192,2246400.0,561600.0,4.0
heterogeneous,fast25,DeceFL,8,10,0.8960667130835812,0.021273667648308528,0.0004525689352106889,0.006727324395409283,0.882881157268579,0.9092522688985835,2808000.0,702000.0,4.0
heterogeneous,fast25,DeceFL,9,10,0.9026860931402501,0.013303936621064976,0.00017699472961731378,0.004207074156908976,0.8944402277927085,0.9109319584877916,3432000.0,858000.0,4.0
heterogeneous,fast25,DeceFL,10,10,0.8880482052059362,0.020243753679250916,0.000409809563026185,0.00640163700178466,0.8755009966824383,0.9005954137294341,4118400.0,1029600.0,4.0
heterogeneous,fast25,DeceFL,11,10,0.8964987991774139,0.0161265285846319,0.00026006492419094974,0.005099656107924825,0.8865034732058813,0.9064941251489466,4867200.0,1216800.0,4.0
heterogeneous,fast25,DeceFL,12,10,0.8943651552820882,0.015016290198474655,0.000225488971324806,0.00474856790332418,0.8850579621915727,0.9036723483726036,5678400.0,1419600.0,4.0
heterogeneous,fast25,DeceFL,13,10,0.9021777735119427,0.0101055556579957,0.0001021222551568489,0.0031956572900867968,0.8959142852233726,0.9084412618005129,6552000.0,1638000.0,4.0
heterogeneous,fast25,DeceFL,14,10,0.8989362361772736,0.015911875029482086,0.00025318776695385555,0.0050317766937122265,0.8890739538575976,0.9087985184969496,7488000.0,1872000.0,4.0
heterogeneous,fast25,DeceFL,15,10,0.8940079119804041,0.014413513435232627,0.00020774936954763145,0.004557953154077293,0.8850743237984126,0.9029415001623956,8486400.0,2121600.0,4.0
heterogeneous,fast25,DeceFL,16,10,0.9028393280248018,0.017676806841236042,0.00031246950010236935,0.005589897137715231,0.8918831296348799,0.9137955264147237,9547200.0,2386800.0,4.0
heterogeneous,fast25,DeceFL,17,10,0.8978000031260223,0.020144398002644094,0.00040579677088893135,0.006370217978130193,0.8853143758888871,0.9102856303631575,10670400.0,2667600.0,4.0
heterogeneous,fast25,DeceFL,18,10,0.894972780341311,0.015753091768007488,0.00024815990025126527,0.004981565017655247,0.8852089129067067,0.9047366477759153,11856000.0,2964000.0,4.0
heterogeneous,fast25,DeceFL,19,10,0.8951990142627952,0.012724196424674617,0.0001619051746537023,0.00402374420973429,0.887312475611716,0.9030855529138745,13104000.0,3276000.0,4.0
heterogeneous,fast25,DeceFL,20,10,0.8889900642832856,0.016417658683796365,0.00026953951665763416,0.005191719528803864,0.8788142940068301,0.8991658345597412,14414400.0,3603600.0,4.0
heterogeneous,fast25,DeceFL,21,10,0.8912000714992905,0.013659474199366419,0.00018658123540315686,0.004319505011030279,0.8827338416776711,0.8996663013209099,15787200.0,3946800.0,4.0
heterogeneous,fast25,DeceFL,22,10,0.8954831698898917,0.009149771642053318,8.371832110172307e-05,0.0028934118459307354,0.8898120826718675,0.901154257107916,17222400.0,4305600.0,4.0
heterogeneous,fast25,DeceFL,23,10,0.8942572890465398,0.013066245036059888,0.00017072675934235967,0.004131909477981816,0.8861587464696954,0.9023558316233842,18720000.0,4680000.0,4.0
heterogeneous,fast25,DeceFL,24,10,0.8943367496914835,0.012920307352688265,0.00016693434208793042,0.004085759930391535,0.886328660227916,0.9023448391550509,20280000.0,5070000.0,4.0
heterogeneous,fast25,DeceFL,25,10,0.89217371365137,0.012634212374395897,0.00015962332232133842,0.003995288754537504,0.8843429476924765,0.9000044796102635,21902400.0,5475600.0,4.0
heterogeneous,fast25,DeceFL,26,10,0.8888415615077478,0.012233327044171027,0.00014965429056964624,0.003868517682131571,0.8812592668507699,0.8964238561647258,23587200.0,5896800.0,4.0
heterogeneous,fast25,DeceFL,27,10,0.8888580334834699,0.01282455656789367,0.00016446925116310468,0.0040554808736215815,0.8809092909711717,0.8968067759957682,25334400.0,6333600.0,4.0
heterogeneous,fast25,DeceFL,28,10,0.8920606630926879,0.009965726975838198,9.931571415694915e-05,0.0031514395783030515,0.885883841519214,0.8982374846661619,27144000.0,6786000.0,4.0
heterogeneous,fast25,DeceFL,29,10,0.8873590401727665,0.011602909039768676,0.00013462749818514565,0.0036691620049426224,0.8801674826430789,0.894550597702454,29016000.0,7254000.0,4.0
heterogeneous,fast25,DeceFL,30,10,0.8891398316849285,0.011968924276115213,0.00014325514832738007,0.003784906185460613,0.8817214155614257,0.8965582478084313,30950400.0,7737600.0,4.0
heterogeneous,fast25,DeceFL,31,10,0.8871527072985413,0.011875703391369943,0.00014103233103979557,0.003755427153331503,0.8797920700780116,0.894513344519071,32947200.0,8236800.0,4.0
heterogeneous,fast25,DeceFL,32,10,0.8859620333772389,0.011244924051408558,0.00012644831692194665,0.0035559572118059385,0.8789923572420992,0.8929317095123785,35006400.0,8751600.0,4.0
heterogeneous,fast25,DeceFL,33,10,0.8859032822368924,0.010370233102543985,0.00010754173460109905,0.0032793556470913465,0.8794757451685934,0.8923308193051914,37128000.0,9282000.0,4.0
heterogeneous,fast25,DeceFL,34,10,0.8850845531814222,0.012007731312101939,0.00014418561126363334,0.00379717804775643,0.8776420842078196,0.8925270221550248,39312000.0,9828000.0,4.0
heterogeneous,fast25,DeceFL,35,10,0.8877582039812213,0.012707081626534979,0.00016146992346342283,0.004018332035352764,0.8798822731919299,0.8956341347705127,41558400.0,10389600.0,4.0
heterogeneous,fast25,DeceFL,36,10,0.8893949021888904,0.007637880034451301,5.8337211420669804e-05,0.002415309740399144,0.8846608950977081,0.8941289092800727,43867200.0,10966800.0,4.0
heterogeneous,fast25,DeceFL,37,10,0.8904785233057952,0.010545276726303216,0.00011120286123431228,0.00333470930118822,0.8839424930754664,0.8970145535361241,46238400.0,11559600.0,4.0
heterogeneous,fast25,DeceFL,38,10,0.8866480866090937,0.008917241682407998,7.951719922247461e-05,0.00281987941626011,0.8811211229532239,0.8921750502649635,48672000.0,12168000.0,4.0
heterogeneous,fast25,DeceFL,39,10,0.8903833152002338,0.007028275780718048,4.939666044982789e-05,0.0022225359490867158,0.8860271447400239,0.8947394856604438,51168000.0,12792000.0,4.0
heterogeneous,fast25,DeceFL,40,10,0.8922380102652262,0.009587768447162916,9.192530379641279e-05,0.003031918597133056,0.8862954498148454,0.898180570715607,53726400.0,13431600.0,4.0
heterogeneous,fast25,DeceFL,41,10,0.8898296250889333,0.01192218297494065,0.00014213844688796472,0.0037701252882094607,0.8824401795240427,0.8972190706538238,56347200.0,14086800.0,4.0
heterogeneous,fast25,DeceFL,42,10,0.8895073458817107,0.008832967718831755,7.802131872192386e-05,0.0027932296490250108,0.8840326157696217,0.8949820759937996,59030400.0,14757600.0,4.0
heterogeneous,fast25,DeceFL,43,10,0.8886098280803945,0.013520971851136689,0.0001828166797992307,0.004275706722861505,0.880229442903586,0.896990213257203,61776000.0,15444000.0,4.0
heterogeneous,fast25,DeceFL,44,10,0.8888690250512685,0.011802705376228895,0.00013930385419806248,0.003732343154079786,0.8815536324692721,0.896184417633265,64584000.0,16146000.0,4.0
heterogeneous,fast25,DeceFL,45,10,0.8910827051460085,0.010652386396702882,0.00011347333594466062,0.003368580352977506,0.8844802876541726,0.8976851226378444,67454400.0,16863600.0,4.0
heterogeneous,fast25,DeceFL,46,10,0.8899360241700288,0.012899709433716463,0.0001664025034743135,0.004079246296490487,0.8819407014289075,0.8979313469111502,70387200.0,17596800.0,4.0
heterogeneous,fast25,DeceFL,47,10,0.8901841477708843,0.011269598569272685,0.00012700385191255294,0.003563759979467654,0.8831991782111277,0.8971691173306409,73382400.0,18345600.0,4.0
heterogeneous,fast25,DeceFL,48,10,0.8899992707764394,0.013734919828327342,0.00018864802269057959,0.004343363013732326,0.881486279269524,0.8985122622833547,76440000.0,19110000.0,4.0
heterogeneous,fast25,DeceFL,49,10,0.8895328168377132,0.013747859610497348,0.0001890036438699443,0.004347454932140692,0.8810118051707175,0.8980538285047089,79560000.0,19890000.0,4.0
heterogeneous,fast25,FedAvg,0,10,0.8231939668622719,0.022674188597944334,0.0005141188285751489,0.007170208006572395,0.80914035916939,0.8372475745551538,15600.0,15600.0,1.0
heterogeneous,fast25,FedAvg,1,10,0.8511000897156009,0.022703971900404452,0.000515470340054355,0.007179626313773962,0.8370280221406039,0.8651721572905979,46800.0,46800.0,1.0
heterogeneous,fast25,FedAvg,2,10,0.8524442975534463,0.012622114940601626,0.0001593177855737588,0.003991463210074205,0.8446210296617008,0.8602675654451918,93600.0,93600.0,1.0
heterogeneous,fast25,FedAvg,3,10,0.8729735396641181,0.026012770310842107,0.0006766642192446285,0.008225960243306726,0.8568506575872369,0.8890964217409992,156000.0,156000.0,1.0
heterogeneous,fast25,FedAvg,4,10,0.8913289821651137,0.016819318522607343,0.00028288947556492244,0.005318735522329743,0.8809042605413474,0.90175370378888,234000.0,234000.0,1.0
heterogeneous,fast25,FedAvg,5,10,0.8892409590046386,0.014661860998612462,0.00021497016794263323,0.004636487549240623,0.880153443408127,0.8983284746011503,327600.0,327600.0,1.0
heterogeneous,fast25,FedAvg,6,10,0.8993320390288586,0.026823979833443746,0.0007195258941049968,0.008482487218410628,0.8827063640807737,0.9159577139769435,436800.0,436800.0,1.0
heterogeneous,fast25,FedAvg,7,10,0.8960447241602824,0.017066588793110488,0.0002912684530331245,0.005396929247573332,0.8854667428350387,0.906622705485526,561600.0,561600.0,1.0
heterogeneous,fast25,FedAvg,8,10,0.9073119278284902,0.01759346304823259,0.00030952994202952563,0.0055635415162423795,0.8964073864566552,0.9182164692003253,702000.0,702000.0,1.0
heterogeneous,fast25,FedAvg,9,10,0.908903870724694,0.017789810023427565,0.0003164773406696439,0.0056256318815724494,0.897877632236812,0.919930109212576,858000.0,858000.0,1.0
heterogeneous,fast25,FedAvg,10,10,0.9088653257676246,0.016545276105022072,0.00027374616139141434,0.005232075700822899,0.8986104573940117,0.9191201941412375,1029600.0,1029600.0,1.0
heterogeneous,fast25,FedAvg,11,10,0.9060896577156203,0.015442726470999507,0.0002384778008581089,0.004883418893133261,0.8965181566850792,0.9156611587461615,1216800.0,1216800.0,1.0
heterogeneous,fast25,FedAvg,12,10,0.8952150743262617,0.014271172281708265,0.0002036663582941983,0.004512940929086024,0.8863697101052531,0.9040604385472703,1419600.0,1419600.0,1.0
heterogeneous,fast25,FedAvg,13,10,0.9048092235489766,0.011420630601367145,0.00013043080333288368,0.0036115205015738684,0.8977306433658918,0.9118878037320615,1638000.0,1638000.0,1.0
heterogeneous,fast25,FedAvg,14,10,0.9047297984319723,0.012466210623817586,0.00015540640731738246,0.0039421619362652064,0.8970031610368925,0.9124564358270522,1872000.0,1872000.0,1.0
heterogeneous,fast25,FedAvg,15,10,0.9022513667056729,0.011733294347550324,0.00013767019624625636,0.0037103934595438307,0.894978995524967,0.9095237378863787,2121600.0,2121600.0,1.0
heterogeneous,fast25,FedAvg,16,10,0.8993164289755885,0.01566455842060597,0.0002453783905125774,0.004953568314988472,0.889607435078211,0.909025422872966,2386800.0,2386800.0,1.0
heterogeneous,fast25,FedAvg,17,10,0.9009847920728691,0.00959177872586308,9.200221912591958e-05,0.003033186758607514,0.8950397460259983,0.9069298381197398,2667600.0,2667600.0,1.0
heterogeneous,fast25,FedAvg,18,10,0.9060180959387967,0.010523132551324008,0.00011073631869273493,0.003327706698204259,0.8994957908103163,0.9125404010672771,2964000.0,2964000.0,1.0
heterogeneous,fast25,FedAvg,19,10,0.9012456936846259,0.009328976045987617,8.702979406661076e-05,0.002950081254247258,0.8954635344263013,0.9070278529429505,3276000.0,3276000.0,1.0
heterogeneous,fast25,FedAvg,20,10,0.9034718244593547,0.008682645126620387,7.538832639482476e-05,0.00274569347150815,0.8980902652551987,0.9088533836635106,3603600.0,3603600.0,1.0
heterogeneous,fast25,FedAvg,21,10,0.9009708258530749,0.00856253722967552,7.331704380957933e-05,0.002707712019576294,0.8956637102947054,0.9062779414114444,3946800.0,3946800.0,1.0
heterogeneous,fast25,FedAvg,22,10,0.8958376007765517,0.012649724940726484,0.00016001554107603766,0.0040001942587334135,0.8879972200294343,0.9036779815236692,4305600.0,4305600.0,1.0
heterogeneous,fast25,FedAvg,23,10,0.8980893030899584,0.012330157622088406,0.00015203278698554482,0.0038991381994685033,0.8904469922190001,0.9057316139609166,4680000.0,4680000.0,1.0
heterogeneous,fast25,FedAvg,24,10,0.8934880990086441,0.012571600346674002,0.0001580451352764939,0.003975489092885225,0.8856961403865891,0.9012800576306992,5070000.0,5070000.0,1.0
heterogeneous,fast25,FedAvg,25,10,0.8939973013861493,0.015017383805332529,0.0002255218163566637,0.004748913732177746,0.884689430471081,0.9033051723012177,5475600.0,5475600.0,1.0
heterogeneous,fast25,FedAvg,26,10,0.8949080625109584,0.01042863076303612,0.00010875633959174333,0.003297822608809384,0.8884443301976921,0.9013717948242248,5896800.0,5896800.0,1.0
heterogeneous,fast25,FedAvg,27,10,0.8962643501428946,0.00748280043110483,5.599230229174263e-05,0.002366269263878112,0.8916264623856935,0.9009022379000957,6333600.0,6333600.0,1.0
heterogeneous,fast25,FedAvg,28,10,0.8912975916863928,0.010422499665961102,0.00010862849928695929,0.003295883785678119,0.8848376594664636,0.8977575239063219,6786000.0,6786000.0,1.0
heterogeneous,fast25,FedAvg,29,10,0.8938164953132255,0.008210966027150659,6.741996309902227e-05,0.0025965354436060036,0.8887272858437577,0.8989057047826933,7254000.0,7254000.0,1.0
heterogeneous,fast25,FedAvg,30,10,0.8919292306824745,0.01138888776283308,0.0001297067644744091,0.003601482534657208,0.8848703249145464,0.8989881364504027,7737600.0,7737600.0,1.0
heterogeneous,fast25,FedAvg,31,10,0.893708515859595,0.009658140552117616,9.327967892445878e-05,0.0030541722106727834,0.8877223383266764,0.8996946933925136,8236800.0,8236800.0,1.0
heterogeneous,fast25,FedAvg,32,10,0.8934453362468864,0.014686762330647455,0.00021570098775692507,0.004644362041840893,0.8843423866448782,0.9025482858488946,8751600.0,8751600.0,1.0
heterogeneous,fast25,FedAvg,33,10,0.8892294983983874,0.01618034634811141,0.0002618036079448422,0.005116674779041972,0.8792008158314651,0.8992581809653096,9282000.0,9282000.0,1.0
heterogeneous,fast25,FedAvg,34,10,0.8913763644206446,0.014554001041438445,0.00021181894631419135,0.004602379235940812,0.8823557011182006,0.9003970277230886,9828000.0,9828000.0,1.0
