t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,4160,0.0,0.0,0.14022662889518414,0,0
1,8320,0.0,0.0,0.08833063209076175,0,0
2,12480,0.0,0.0,0.14022662889518414,0,0
3,16640,0.0,0.0,0.14022662889518414,0,0
4,20800,0.0,0.0,0.14022662889518414,0,0
5,24960,0.0,0.0,0.14022662889518414,0,0
6,29120,0.0,0.0,0.14022662889518414,0,0
7,33280,0.0,0.0,0.14022662889518414,0,0
8,37440,0.0,0.0,0.14022662889518414,0,0
9,41600,0.0,0.0,0.41476209425380994,0,0
10,45760,0.0,0.0,0.37490500111503056,0,0
11,49920,0.0,0.0,0.37400154575577205,0,0
12,54080,0.0,0.0,0.38736421626400025,0,0
13,58240,0.0,0.0,0.37643668516505846,0,0
14,62400,0.0,0.0,0.3774318566911653,0,0
15,66560,0.0,0.0,0.43970439617944485,0,0
16,70720,0.0,0.0,0.6836823809470242,0,0
17,74880,0.0,0.0,0.6910320067701139,0,0
18,79040,0.0,0.0,0.6678200406976948,0,0
19,83200,0.0,0.0,0.6678643320188418,0,0
20,87360,0.0,0.0,0.6907028802294228,0,0
21,91520,0.0,0.0,0.6699227954501197,0,0
22,95680,0.0,0.0,0.6670511250319116,0,0
23,99840,0.0,0.0,0.6677531448261955,0,0
24,104000,0.0,0.0,0.666210225283053,0,0
25,108160,0.0,0.0,0.6682335965725567,0,0
26,112320,0.0,0.0,0.66707433586519,0,0
27,116480,0.0,0.0,0.6686556839465783,0,0
28,120640,0.0,0.0,0.6670779801578675,0,0
29,124800,0.0,0.0,0.9567823679113108,0,0
30,128960,0.0,0.0,0.9562027832110155,0,0
31,133120,0.0,0.0,0.9514138787079702,0,0
32,137280,0.0,0.0,0.9514133705796115,0,0
33,141440,0.0,0.0,0.9554941331802197,0,0
34,145600,0.0,0.0,0.9414152810284708,0,0
35,149760,0.0,0.0,0.9412375713947653,0,0
36,153920,0.0,0.0,0.9400120071435656,0,0
37,158080,0.0,0.0,0.955619854341936,0,0
38,162240,0.0,0.0,0.9418414905560486,0,0
39,166400,0.0,0.0,0.9388406125805683,0,0
40,170560,0.0,0.0,0.948886294959492,0,0
41,174720,0.0,0.0,0.9315958293379735,0,0
42,178880,0.0,0.0,0.9431676044815751,0,0
43,183040,0.0,0.0,0.9427507001515979,0,0
44,187200,0.0,0.0,0.9401335465046537,0,0
45,191360,0.0,0.0,0.9469089874442209,0,0
46,195520,0.0,0.0,0.9404388009626858,0,0
47,199680,0.0,0.0,0.6783809919246386,0,0
48,203840,0.0,0.0,0.9422954007878803,0,0
49,208000,0.0,0.0,0.9543489130354197,0,0
