t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,1040,0.0,0.0,0.0921497856981728,0,0
1,2080,0.0,0.0,0.37966531272912707,0,0
2,3120,0.0,0.0,0.1730816376562883,0,0
3,4160,0.0,0.0,0.14041368337311058,0,0
4,5200,0.0,0.0,0.14041368337311058,0,0
5,6240,0.0,0.0,0.14041368337311058,0,0
6,7280,0.0,0.0,0.14041368337311058,0,0
7,8320,0.0,0.0,0.14041368337311058,0,0
8,9360,0.0,0.0,0.14041368337311058,0,0
9,10400,0.0,0.0,0.14041368337311058,0,0
10,11440,0.0,0.0,0.14041368337311058,0,0
11,12480,0.0,0.0,0.1437360157892026,0,0
12,13520,0.0,0.0,0.4225625868721864,0,0
13,14560,0.0,0.0,0.3942315083867595,0,0
14,15600,0.0,0.0,0.5504821886665778,0,0
15,16640,0.0,0.0,0.701890640953942,0,0
16,17680,0.0,0.0,0.7020664967782734,0,0
17,18720,0.0,0.0,0.7016282822309048,0,0
18,19760,0.0,0.0,0.7016282822309048,0,0
19,20800,0.0,0.0,0.694760285562118,0,0
20,21840,0.0,0.0,0.7016934795869249,0,0
21,22880,0.0,0.0,0.7016934795869249,0,0
22,23920,0.0,0.0,0.7019353166316534,0,0
23,24960,0.0,0.0,0.7016282822309048,0,0
24,26000,0.0,0.0,0.7018701185892477,0,0
25,27040,0.0,0.0,0.6715271581600009,0,0
26,28080,0.0,0.0,0.7016282822309048,0,0
27,29120,0.0,0.0,0.7019353166316534,0,0
28,30160,0.0,0.0,0.7018701185892477,0,0
29,31200,0.0,0.0,0.7009724449445034,0,0
30,32240,0.0,0.0,0.7981545086225721,0,0
31,33280,0.0,0.0,0.9563683267173008,0,0
32,34320,0.0,0.0,0.957859357501464,0,0
33,35360,0.0,0.0,0.9595862613690298,0,0
34,36400,0.0,0.0,0.9965470045135896,0,0
35,37440,0.0,0.0,0.9940327724445256,0,0
36,38480,0.0,0.0,0.9579225840573864,0,0
37,39520,0.0,0.0,0.9579225840573864,0,0
38,40560,0.0,0.0,0.9802486158269668,0,0
39,41600,0.0,0.0,0.9706344926062053,0,0
40,42640,0.0,0.0,0.9579542338102968,0,0
41,43680,0.0,0.0,0.9965470045135896,0,0
42,44720,0.0,0.0,0.9961336749133093,0,0
43,45760,0.0,0.0,0.9695148679817263,0,0
44,46800,0.0,0.0,0.9574493080804242,0,0
45,47840,0.0,0.0,0.9958246664506369,0,0
46,48880,0.0,0.0,0.9961336749133093,0,0
47,49920,0.0,0.0,0.9961336749133093,0,0
48,50960,0.0,0.0,0.9906234214312535,0,0
49,52000,0.0,0.0,0.9961336749133093,0,0
