t,agent,neighbor,tau,score,contacts,reputation,self_p
6,S2,S17,0.9801495006250001,1.2024950717301268,1,1.0,0.5112737235549991
6,S2,S16,0.9952171321303158,1.1991505301640777,2,0.0,0.5112737235549991
6,S3,S4,0.9801495006250001,1.2024950717301268,1,1.0,0.4630263006511628
6,S3,S13,0.9801495006250001,1.2024950717301268,1,0.0,0.4630263006511628
6,S17,S8,0.9801495006250001,1.159737001432002,4,0.0,0.30371687398524905
6,S17,S7,0.990025,1.180320436176928,3,1.0,0.30371687398524905
7,S10,S7,0.9703725093562657,1.1927180804613924,1,1.0,0.34907391256885745
7,S10,S15,0.9801495006250001,1.1509963684213682,5,0.5,0.34907391256885745
7,S10,S5,0.9801495006250001,1.1509963684213682,5,0.5,0.34907391256885745
7,S3,S4,0.9752487531218751,1.1975943242270017,1,1.0,0.3704210405209303
7,S3,S13,0.9752487531218751,1.1975943242270017,1,0.0,0.3704210405209303
7,S2,S10,0.9703725093562657,1.1927180804613924,1,0.0,0.4090189788439993
7,S2,S17,0.9752487531218751,1.1975943242270017,1,1.0,0.4090189788439993
7,S2,S16,0.9902643353153019,1.1805597714922298,3,0.0,0.4090189788439993
7,S4,S15,0.9703725093562657,1.1927180804613924,1,1.0,0.41597348633945164
7,S4,S6,1.064650254803632,1.2354971226000002,5,0.0,0.41597348633945164
7,S4,S9,1.0184694444444444,1.2087648806213724,3,0.0,0.41597348633945164
7,S5,S14,0.9703725093562657,1.1927180804613924,1,0.0,0.28874512596865237
7,S5,S17,0.9801495006250001,1.1509963684213682,5,0.5,0.28874512596865237
7,S5,S13,0.9801495006250001,1.159737001432002,4,0.5,0.28874512596865237
7,S5,S4,0.9801495006250001,1.184082898658762,2,0.5,0.28874512596865237
7,S8,S3,0.9703725093562657,1.1499600101632679,4,1.0,0.46803129680906064
7,S8,S7,0.9752487531218751,1.1975943242270017,1,1.0,0.46803129680906064
7,S15,S11,0.9703725093562657,1.1927180804613924,1,1.0,0.40796710784856394
7,S15,S8,0.9703725093562657,1.1927180804613924,1,0.0,0.40796710784856394
7,S15,S9,0.9752487531218751,1.1975943242270017,1,0.0,0.40796710784856394
7,S15,S14,0.990025,1.180320436176928,3,0.5,0.40796710784856394
7,S7,S14,0.9752487531218751,1.1975943242270017,1,0.0,0.22633756720680134
7,S13,S17,0.9703725093562657,1.1927180804613924,1,1.0,0.5158156929005808
7,S13,S11,0.985074875,1.164662375807002,4,0.5,0.5158156929005808
7,S11,S2,0.9895059744395974,1.1798014106165253,3,0.0,0.3822795283833544
7,S6,S3,0.9752487531218751,1.1975943242270017,1,1.0,0.4140180219108313
7,S16,S2,0.9703725093562657,1.1927180804613924,1,0.5,0.34989889808705094
7,S16,S10,0.9951321793444378,1.2174777504495644,1,0.0,0.34989889808705094
7,S9,S6,0.9752487531218751,1.1975943242270017,1,0.0,0.4307231576666657
7,S17,S8,0.9752487531218751,1.1460956209182434,5,0.0,0.40132774294268647
7,S17,S7,0.985074875,1.164662375807002,4,1.0,0.40132774294268647
8,S7,S14,0.9703725093562657,1.1927180804613924,1,0.0,0.18107005376544108
8,S10,S7,0.9655206468094844,1.1878662179146111,1,1.0,0.27925913005508596
8,S10,S15,0.9752487531218751,1.138759232799647,6,0.5,0.27925913005508596
8,S10,S5,0.9752487531218751,1.138759232799647,6,0.5,0.27925913005508596
8,S13,S17,0.9655206468094844,1.1878662179146111,1,1.0,0.41265255432046466
8,S13,S11,0.9801495006250001,1.1509963684213682,5,0.0,0.41265255432046466
8,S3,S4,0.9703725093562657,1.1927180804613924,1,1.0,0.29633683241674424
8,S3,S13,0.9703725093562657,1.1927180804613924,1,0.0,0.29633683241674424
8,S4,S15,0.9655206468094844,1.1878662179146111,1,1.0,0.33277878907156133
8,S4,S6,1.0618370238590304,1.2253475035368022,6,0.0,0.33277878907156133
8,S4,S9,1.015905356939164,1.195492857746166,4,0.0,0.33277878907156133
8,S6,S3,0.9703725093562657,1.1927180804613924,1,1.0,0.5266993721575379
8,S9,S6,0.9703725093562657,1.1927180804613924,1,0.0,0.35820594307122705
8,S11,S2,0.9845584445673994,1.1641459453744014,4,0.5,0.3545581536411304
8,S5,S14,0.9655206468094844,1.1878662179146111,1,0.0,0.3931595154278508
8,S5,S17,0.9752487531218751,1.138759232799647,6,0.5,0.3931595154278508
8,S5,S13,0.9752487531218751,1.1548362539288772,4,0.5,0.3931595154278508
8,S5,S4,0.9752487531218751,1.1791821511556368,2,0.5,0.3931595154278508
8,S15,S11,0.9655206468094844,1.1878662179146111,1,1.0,0.37812837997126963
8,S15,S8,0.9655206468094844,1.1878662179146111,1,0.0,0.37812837997126963
8,S15,S9,0.9703725093562657,1.1927180804613924,1,0.0,0.37812837997126963
8,S15,S14,0.9853773388648945,1.1649648396718966,4,0.0,0.37812837997126963
8,S2,S10,0.9655206468094844,1.1878662179146111,1,0.0,0.42976411162830164
8,S2,S17,0.9703725093562657,1.1927180804613924,1,1.0,0.42976411162830164
8,S2,S16,0.9853130136387254,1.1649005144457274,4,0.5,0.42976411162830164
8,S16,S2,0.9655206468094844,1.1878662179146111,1,0.5,0.3072760277705124
8,S16,S10,0.9901565184477156,1.2125020895528422,1,0.0,0.3072760277705124
8,S8,S3,0.9655206468094844,1.1451081476164864,4,1.0,0.3805139131564547
8,S8,S7,0.9703725093562657,1.1927180804613924,1,1.0,0.3805139131564547
8,S17,S8,0.9703725093562657,1.1338829890340376,6,0.0,0.3483482719704997
8,S17,S7,0.9801495006250001,1.159737001432002,4,1.0,0.3483482719704997
9,S4,S15,0.960693043575437,1.1830386146805636,1,1.0,0.29402945713878564
9,S4,S6,1.0565278387397352,1.220038318417507,6,0.0,0.29402945713878564
9,S4,S9,1.0108258301544681,1.1816726979508363,5,0.5,0.29402945713878564
9,S2,S10,0.960693043575437,1.1830386146805636,1,0.0,0.37608209960360306
9,S2,S17,0.9655206468094844,1.1878662179146111,1,1.0,0.37608209960360306
9,S2,S16,0.9803864485705317,1.1512333163669,5,0.5,0.37608209960360306
9,S7,S14,0.9655206468094844,1.1878662179146111,1,0.0,0.20057269514019432
9,S13,S17,0.960693043575437,1.1830386146805636,1,1.0,0.33012204345637175
9,S13,S11,0.9752487531218751,1.138759232799647,6,0.0,0.33012204345637175
9,S6,S3,0.9655206468094844,1.1878662179146111,1,1.0,0.4213594977260304
9,S9,S6,0.9655206468094844,1.1878662179146111,1,0.0,0.3007879453417416
9,S16,S2,0.960693043575437,1.1830386146805636,1,0.5,0.25936969917148595
9,S16,S10,0.9853204402150911,1.189253838248853,2,0.0,0.25936969917148595
9,S15,S11,0.960693043575437,1.1830386146805636,1,1.0,0.31837148144703253
9,S15,S8,0.960693043575437,1.1830386146805636,1,0.0,0.31837148144703253
9,S15,S9,0.9655206468094844,1.1878662179146111,1,0.0,0.31837148144703253
9,S15,S14,1.0089107078681798,1.179757575664548,5,0.0,0.31837148144703253
9,S5,S14,0.960693043575437,1.1830386146805636,1,0.0,0.32779532706022807
9,S5,S17,0.9703725093562657,1.1275945704514965,7,0.0,0.32779532706022807
9,S5,S13,0.9703725093562657,1.1499600101632679,4,0.5,0.32779532706022807
9,S5,S4,0.9703725093562657,1.1606679455331936,3,0.0,0.32779532706022807
9,S11,S2,0.9942586035509294,1.1651054713472977,5,0.0,0.3672400703400917
9,S10,S7,0.960693043575437,1.1830386146805636,1,1.0,0.3567124695973588
9,S10,S15,0.9703725093562657,1.1275945704514965,7,0.5,0.3567124695973588
9,S10,S5,0.9703725093562657,1.1275945704514965,7,0.5,0.3567124695973588
9,S3,S4,0.9655206468094844,1.1878662179146111,1,1.0,0.43146960805298695
9,S3,S13,0.9655206468094844,1.1878662179146111,1,0.0,0.43146960805298695
9,S8,S3,0.960693043575437,1.1315399113718052,5,1.0,0.3096018608860145
9,S8,S7,0.9655206468094844,1.1878662179146111,1,1.0,0.3096018608860145
9,S17,S8,0.9655206468094844,1.1227427079047152,7,0.0,0.2816756575135905
9,S17,S7,0.9752487531218751,1.1460956209182434,5,1.0,0.2816756575135905
10,S2,S10,0.9558895783575597,1.1782351494626864,1,0.0,0.30086567968288247
10,S2,S17,0.960693043575437,1.1830386146805636,1,1.0,0.30086567968288247
10,S2,S16,0.9754845163276791,1.1463313841240472,5,0.5,0.30086567968288247
10,S5,S14,0.9558895783575597,1.1782351494626864,1,0.0,0.41832176492920736
10,S5,S17,0.965532115120045,1.1172748280585596,8,0.0,0.41832176492920736
10,S5,S13,0.9655206468094844,1.1451081476164864,4,0.5,0.41832176492920736
10,S5,S4,0.965532115120045,1.1451196159270471,4,0.0,0.41832176492920736
10,S4,S15,0.9558895783575597,1.1782351494626864,1,1.0,0.2757433617060411
10,S4,S6,1.0512451995460366,1.2084672606412674,7,0.0,0.2757433617060411
10,S4,S9,1.0057717010036957,1.1692821806814675,6,0.0,0.2757433617060411
10,S6,S3,0.960693043575437,1.1830386146805636,1,1.0,0.5370875981808243
10,S3,S4,0.960693043575437,1.1830386146805636,1,1.0,0.38078393795036225
10,S3,S13,0.960693043575437,1.1830386146805636,1,0.0,0.38078393795036225
10,S7,S14,0.960693043575437,1.1830386146805636,1,0.0,0.32154515924419164
10,S9,S6,0.960693043575437,1.1830386146805636,1,0.0,0.2482867904301502
10,S8,S3,0.9558895783575597,1.1194000580353316,6,1.0,0.44768148870881164
10,S8,S7,0.960693043575437,1.1830386146805636,1,1.0,0.44768148870881164
10,S15,S11,0.9558895783575597,1.1782351494626864,1,1.0,0.2694775054295421
10,S15,S8,0.9558895783575597,1.1782351494626864,1,0.0,0.2694775054295421
10,S15,S9,0.960693043575437,1.1830386146805636,1,0.0,0.2694775054295421
10,S15,S14,1.0322948050784226,1.1958052847561944,6,0.0,0.2694775054295421
10,S13,S17,0.9558895783575597,1.1782351494626864,1,1.0,0.2640976347650974
10,S13,S11,0.9703725093562657,1.1338829890340376,6,0.0,0.2640976347650974
10,S10,S7,0.9558895783575597,1.1782351494626864,1,1.0,0.35463426188455854
10,S10,S15,0.9655206468094844,1.117263359747999,8,0.5,0.35463426188455854
10,S10,S5,0.9655206468094844,1.117263359747999,8,0.5,0.35463426188455854
10,S17,S8,0.960693043575437,1.1124357565139515,8,0.0,0.2336789121646353
10,S17,S7,0.9703725093562657,1.1338829890340376,6,1.0,0.2336789121646353
10,S16,S2,0.9558895783575597,1.1782351494626864,1,0.5,0.20749575933718878
10,S16,S10,1.0089175148942386,1.1992129510711667,3,0.0,0.20749575933718878
10,S11,S2,0.9892873105331748,1.160134178329543,5,0.0,0.2937920562720734
11,S4,S15,0.9511101304657719,1.1734557015708986,1,1.0,0.2462007280597489
11,S4,S6,1.0459889735483063,1.2032110346435372,7,0.0,0.2462007280597489
11,S4,S9,1.0153351910272084,1.1725572521224392,7,0.0,0.2462007280597489
11,S13,S17,0.9511101304657719,1.1734557015708986,1,1.0,0.3885874527767973
11,S13,S11,0.9655206468094844,1.1227427079047152,7,0.5,0.3885874527767973
11,S6,S3,0.9558895783575597,1.1782351494626864,1,1.0,0.42967007854465944
11,S11,S2,0.9843408739805088,1.155187741776877,5,0.0,0.41882703093192825
11,S15,S11,0.9511101304657719,1.1734557015708986,1,1.0,0.40763068223349447
11,S15,S8,0.9511101304657719,1.1734557015708986,1,0.0,0.40763068223349447
11,S15,S9,0.9558895783575597,1.1782351494626864,1,0.0,0.40763068223349447
11,S15,S14,1.0271333310530306,1.1906438107308024,6,0.0,0.40763068223349447
11,S10,S7,0.9511101304657719,1.1734557015708986,1,1.0,0.2862571716329739
11,S10,S15,0.960693043575437,1.1075979701612575,9,0.5,0.2862571716329739
11,S10,S5,0.960693043575437,1.1075979701612575,9,0.5,0.2862571716329739
11,S16,S2,0.9511101304657719,1.1734557015708986,1,0.5,0.18880098016595132
11,S16,S10,1.0038729273197675,1.1834604281267695,4,0.5,0.18880098016595132
11,S5,S14,0.9511101304657719,1.1734557015708986,1,0.0,0.3350657434559792
11,S5,S17,0.9607045849724622,1.107609511558283,9,0.0,0.3350657434559792
11,S5,S13,0.9606931740759145,1.1315400418722827,5,0.0,0.3350657434559792
11,S5,S4,0.9607045851900841,1.1315514529864523,5,0.0,0.3350657434559792
11,S3,S4,0.9558895783575597,1.1782351494626864,1,1.0,0.343929256987853
11,S3,S13,0.9558895783575597,1.1782351494626864,1,0.0,0.343929256987853
11,S9,S6,0.9558895783575597,1.1782351494626864,1,0.0,0.20102790517485294
11,S8,S3,0.9511101304657719,1.1083321915610027,7,1.0,0.3730538087780954
11,S8,S7,0.9558895783575597,1.1782351494626864,1,1.0,0.3730538087780954
11,S2,S10,0.9511101304657719,1.1734557015708986,1,0.0,0.240692543746306
11,S2,S17,0.9558895783575597,1.1782351494626864,1,1.0,0.240692543746306
11,S2,S16,0.982369508167464,1.145879987845236,6,0.0,0.240692543746306
11,S7,S14,0.9558895783575597,1.1782351494626864,1,0.0,0.3410753494415978
11,S17,S8,0.9558895783575597,1.1027945049433803,9,0.0,0.22019748058196292
11,S17,S7,0.9655206468094844,1.1227427079047152,7,1.0,0.22019748058196292
12,S7,S14,0.9511101304657719,1.1734557015708986,1,0.0,0.40582537480952363
12,S4,S15,0.946354579813443,1.1687001509185697,1,1.0,0.24219541221822943
12,S4,S6,1.0407590286805648,1.1925017416190795,8,0.0,0.24219541221822943
12,S4,S9,1.0102585150720724,1.1620012280105871,8,0.0,0.24219541221822943
12,S2,S10,0.946354579813443,1.1687001509185697,1,0.0,0.3051239730667835
12,S2,S17,0.9511101304657719,1.1734557015708986,1,1.0,0.3051239730667835
12,S2,S16,0.9778337504369193,1.13505581153215,7,0.0,0.3051239730667835
12,S3,S4,0.9511101304657719,1.1734557015708986,1,1.0,0.2798704472995516
12,S3,S13,0.9511101304657719,1.1734557015708986,1,0.0,0.2798704472995516
12,S5,S14,0.946354579813443,1.1687001509185697,1,0.0,0.3054354817176268
12,S5,S17,0.9559010620476,1.0984880684940372,10,0.0,0.3054354817176268
12,S5,S13,0.9558897082055349,1.126736576001903,5,0.0,0.3054354817176268
12,S5,S4,0.9559010622641336,1.1194115419419055,6,0.0,0.3054354817176268
12,S8,S3,0.946354579813443,1.0980972927519577,8,1.0,0.30406651380862165
12,S8,S7,0.9511101304657719,1.1734557015708986,1,1.0,0.30406651380862165
12,S10,S7,0.946354579813443,1.1687001509185697,1,1.0,0.3137378193793714
12,S10,S15,0.9559009682549916,1.098487974701429,10,0.0,0.3137378193793714
12,S10,S5,0.9559010446545272,1.0984880511009645,10,0.0,0.3137378193793714
12,S6,S3,0.9511101304657719,1.1734557015708986,1,1.0,0.5437360628357275
12,S9,S6,0.9511101304657719,1.1734557015708986,1,0.0,0.16471618157029527
12,S13,S17,0.946354579813443,1.1687001509185697,1,1.0,0.31086996222143787
12,S13,S11,0.981283357619289,1.1330260705578037,8,0.0,0.31086996222143787
12,S11,S2,0.9794191696106063,1.142929649288378,6,0.5,0.35129553993139495
12,S15,S11,0.946354579813443,1.1687001509185697,1,1.0,0.32899557437808413
12,S15,S8,0.946354579813443,1.1687001509185697,1,0.0,0.32899557437808413
12,S15,S9,0.9511101304657719,1.1734557015708986,1,0.0,0.32899557437808413
12,S15,S14,1.0219976643977655,1.1792197254929964,7,0.0,0.32899557437808413
12,S17,S8,0.9511101304657719,1.0936971369122093,10,0.5,0.22455327156173546
12,S17,S7,0.960693043575437,1.1124357565139515,8,1.0,0.22455327156173546
12,S16,S2,0.946354579813443,1.1687001509185697,1,0.5,0.15278030237623932
12,S16,S10,0.9988535626831687,1.1697004304795369,5,0.5,0.15278030237623932
13,S2,S10,0.9416228069143757,1.1639683780195025,1,0.0,0.24409917845342682
13,S2,S17,0.946354579813443,1.1687001509185697,1,1.0,0.24409917845342682
13,S2,S16,0.972990555541571,1.1247332684800857,8,0.0,0.24409917845342682
13,S11,S2,0.9745220737625532,1.138032553440325,6,0.5,0.28103643194511596
13,S6,S3,0.946354579813443,1.1687001509185697,1,1.0,0.4405029319141444
13,S8,S3,0.9416228069143757,1.0933655198528904,8,1.0,0.2451841698015005
13,S8,S7,0.946354579813443,1.1687001509185697,1,1.0,0.2451841698015005
13,S9,S6,0.946354579813443,1.1687001509185697,1,0.0,0.13342120753753392
13,S13,S17,0.9416228069143757,1.1639683780195025,1,1.0,0.2486959697771503
13,S13,S11,0.9763769408311925,1.1281196537697071,8,0.0,0.2486959697771503
13,S3,S4,0.946354579813443,1.1687001509185697,1,1.0,0.22389635783964126
13,S3,S13,0.946354579813443,1.1687001509185697,1,0.0,0.22389635783964126
13,S5,S14,0.9416228069143757,1.1639683780195025,1,0.0,0.2865831372288039
13,S5,S17,0.951121556737362,1.0937085631837993,10,0.0,0.2865831372288039
13,S5,S13,0.9511102596645072,1.1219571274608755,5,0.0,0.2865831372288039
13,S5,S4,0.9511939677941187,1.1084160288893494,7,0.0,0.2865831372288039
13,S4,S15,0.9416228069143757,1.1639683780195025,1,1.0,0.24084354306514477
13,S4,S6,1.0367268460841252,1.183631772669946,9,0.0,0.24084354306514477
13,S4,S9,1.006381442973663,1.1532863695594837,9,0.0,0.24084354306514477
13,S10,S7,0.9416228069143757,1.1639683780195025,1,1.0,0.25105839583741835
13,S10,S15,0.9511214634137166,1.0898194092563336,11,0.0,0.25105839583741835
13,S10,S5,0.9511215394312545,1.0898194852738716,11,0.0,0.25105839583741835
13,S15,S11,0.9416228069143757,1.1639683780195025,1,1.0,0.46319645950246735
13,S15,S8,0.9416228069143757,1.1639683780195025,1,0.0,0.46319645950246735
13,S15,S9,0.946354579813443,1.1687001509185697,1,0.0,0.46319645950246735
13,S15,S14,1.0168876760757768,1.1686303890142915,8,0.0,0.46319645950246735
13,S7,S14,0.946354579813443,1.1687001509185697,1,0.0,0.3246602998476189
13,S16,S2,0.9416228069143757,1.1639683780195025,1,0.5,0.32222424190099147
13,S16,S10,1.0155438064085252,1.179054286086297,6,0.0,0.32222424190099147
13,S17,S8,0.946354579813443,1.08505252565606,11,0.0,0.17964261724938838
