t,bytes_sent,utility,pheromone,f1_val,agg_count,rollback
0,0,0.0,1.0,0.14205682272909165,0,0
1,1791,0.04392100873717608,0.8087842017474353,0.14205682272909165,0,0
2,1791,0.04191963452684888,0.6554112883033181,0.14205682272909165,0,0
3,3589,0.8547366019439528,0.695276351031445,0.4166714190153544,0,0
4,3589,0.0,0.5562210808251561,0.4172381946317165,0,0
5,5389,0.1681167196939547,0.47860020859891583,0.41683246609844005,0,0
6,7188,0.8394747971460645,0.5507751263083456,0.6853906980015682,0,0
7,7188,0.0,0.4406201010466765,0.3778853612367726,0,0
8,8989,0.036459383258385214,0.3597879574890182,0.3995316050099016,0,0
9,10787,1.0,0.4878303659912146,0.6611827313737583,0,0
10,10787,0.0,0.3902642927929717,0.6115622396209368,0,0
11,12585,0.18448895908143476,0.3491092260506643,0.644271520449096,0,0
12,12585,0.0,0.27928738084053145,0.5020843284981004,0,0
13,14388,0.2091282577591692,0.265255556224259,0.5549366558552641,0,0
14,16190,0.04176520802479189,0.22055748658436558,0.5611816037480543,0,0
15,17998,0.4036486881706314,0.2571757269016187,0.6477602530292318,0,0
16,17998,0.0,0.20574058152129499,0.5710088470868337,0,0
17,19796,0.5087411110309696,0.2663406874232299,0.665243554655655,0,0
18,19796,0.0,0.21307254993858393,0.6470927872269251,0,0
19,19796,0.0,0.17045803995086717,0.6373326320469437,0,0
20,19796,0.0,0.13636643196069373,0.6003884980405114,0,0
21,21601,0.013047815800700854,0.11170270872869516,0.6176944025562602,0,0
22,21601,0.0,0.08936216698295613,0.4942359994502056,0,0
23,23403,0.17250917811105387,0.10599156920857568,0.5173432532005043,0,0
24,25210,1.0,0.28479325536686056,0.717719870429008,0,0
25,25210,0.0,0.22783460429348845,0.614034343551955,0,0
26,25210,0.0,0.18226768343479077,0.525529742731897,0,0
27,25210,0.0,0.14581414674783263,0.518622187658823,0,0
28,27015,0.03422095039769946,0.12349550747780601,0.516587208907771,1,0
29,28815,1.0,0.29879640598224483,0.7362417016685476,1,0
30,28815,0.0,0.23903712478579586,0.6232611450351213,0,0
31,30611,0.14149847873644938,0.21952939557592657,0.6476732434569079,1,0
32,30611,0.0,0.17562351646074126,0.597970823435096,0,0
33,30611,0.0,0.140498813168593,0.5709358535868196,0,0
34,30611,0.0,0.11239905053487441,0.5025482730206253,0,0
35,30611,0.0,0.08991924042789953,0.4909864096143346,0,0
36,32414,0.5117936108766434,0.1742941145176483,0.5999712057425611,0,0
37,32414,0.0,0.13943529161411866,0.5927819376621257,0,0
38,32414,0.0,0.11154823329129493,0.5529266905383919,0,0
39,34215,0.3723361145990651,0.16370580955284897,0.6217711384059017,0,0
40,34215,0.1265101971404876,0.15626668707037672,0.6506508436712163,0,0
41,34215,0.0,0.12501334965630137,0.5527396006414442,0,0
42,34215,0.0,0.1000106797250411,0.5163702343348229,0,0
43,36016,0.41612404232267025,0.16323335224456695,0.60740808034915,0,0
44,36016,0.0,0.13058668179565355,0.5695242735788659,0,0
45,37817,0.06731305645496533,0.11793195672751591,0.5883809978707375,0,0
46,37817,0.0,0.09434556538201273,0.5471596903803144,0,0
47,37817,0.0,0.07547645230561019,0.5337161530199934,0,0
48,39616,0.04147296428306933,0.06867575470110202,0.5677089986447432,0,0
49,39616,0.5021487130393926,0.15537034636876013,0.6611361605045868,0,0
